"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003360953","00600900","1-1","公表資料 表1-1　　 受注高の推移","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360974","00600900","1-1","公表資料 参考表1-1　工事部位、建築の時期別　受注件数＜工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360954","00600900","1-2","公表資料 表1-2　   工事種類別　受注件数・受注高","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360975","00600900","1-2","公表資料 参考表1-2　工事部位、用途別　受注件数＜工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360955","00600900","1-3","公表資料 表1-3　   業種・業者規模別　受注件数・受注高＜住宅＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360976","00600900","1-3","公表資料 参考表1-3　工事部位、施工地域別　受注件数＜工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360956","00600900","1-4","公表資料 表1-4　   業種・業者規模別　受注件数・受注高＜非住宅建築物＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360977","00600900","1-4","公表資料 参考表1-4　工事部位、建築の時期別　床面積＜工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360957","00600900","1-5","公表資料 表1-5　   元請建築工事受注額に占めるリフォーム・リニューアル工事の割合別　事業者数","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360978","00600900","1-5","公表資料 参考表1-5　工事部位、用途別　床面積＜工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360979","00600900","1-6","公表資料 参考表1-6　工事部位、施工地域別　床面積＜工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003388401","00600900","1-7","公表資料 参考表1-7　主たる工事部位、建築の時期別　個別工事の平均受注額　＜主たる工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003388402","00600900","1-8","公表資料 参考表1-8　主たる工事部位、用途別　個別工事の平均受注額　＜主たる工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003388403","00600900","1-9","公表資料 参考表1-9　主たる工事部位、施工地域別　個別工事の平均受注額　＜主たる工事目的が省エネルギー対策のもの＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360983","00600900","2","公表資料 参考表2　   施工地域別　受注高","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360958","00600900","2-1-1","公表資料 表2-1-1　用途別　受注高","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360960","00600900","2-1-2","公表資料 表2-1-2　用途、構造別　受注高","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360961","00600900","2-2","公表資料 表2-2   　発注者、工事種類別　受注高","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360962","00600900","2-3-1","公表資料 表2-3-1　工事目的、主たる工事目的別　受注件数","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360963","00600900","2-3-2","公表資料 表2-3-2,3　用途、主たる工事目的別　受注件数・受注高","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360964","00600900","2-4-1","公表資料 表2-4-1　工事部位、主たる工事部位別　受注件数","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360965","00600900","2-4-2","公表資料 表2-4-2　主たる工事目的、工事部位別　受注件数","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360966","00600900","2-5-1","公表資料 表2-5-1　建築の時期、構造別　受注高","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360967","00600900","2-5-2","公表資料 表2-5-2　建築の時期、主たる工事部位別　受注件数","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360968","00600900","2-6","公表資料 表2-6   　工事前後の用途別　受注件数","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360969","00600900","2-7","公表資料 表2-7   　利用関係別　受注高＜住宅＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360970","00600900","3-1","公表資料 表3-1　   着工年月、工期、用途別　受注件数・受注高","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360984","00600900","3-1","公表資料 参考表3-1　業種・業者規模別　調査対象数・回収数＜住宅＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360971","00600900","3-2","公表資料 表3-2　   用途、個別工事の受注額別　受注件数・平均工期","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360985","00600900","3-2","公表資料 参考表3-2　業種・業者規模別　調査対象数・回収数＜非住宅建築物＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360972","00600900","4-1","公表資料 表4-1     個別工事の受注額、用途別　受注件数＜住宅＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360973","00600900","4-2","公表資料 表4-2     個別工事の受注額、用途別　受注件数＜非住宅建築物＞","建築物リフォーム・リニューアル調査","年度次","年度次",0,"2025-06-13"
"0003360934","00600900","1-1","公表資料 参考表1-1　業種・業者規模別　調査対象数・回収数＜住宅＞","建築物リフォーム・リニューアル調査","四半期","四半期",0,"2025-06-13"
"0003361019","00600900","1-1","公表資料 表1-1　受注高の推移","建築物リフォーム・リニューアル調査","四半期","四半期",0,"2025-06-13"
"0003360902","00600900","1-2","公表資料 表1-2　工事種類別　受注件数・受注高","建築物リフォーム・リニューアル調査","四半期","四半期",0,"2025-06-13"
