"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003243483","00450099","1","産業・企業規模、主な１日の所定労働時間階級別企業割合及び１企業平均１日の所定労働時間","就労条件総合調査","年次",0,"2021-03-11"
"0003272081","00450099","10","産業・企業規模、年間休日総数階級別適用労働者割合及び適用労働者１人平均年間休日総数","就労条件総合調査","年次",0,"2021-03-11"
"0003248225","00450099","11","年次有給休暇の計画的付与制度の有無、性別、産業、企業規模別労働者１人平均年次有給休暇の付与日数、取得日数及び取得率（９－１）～（９－９）","就労条件総合調査","年次",0,"2021-03-11"
"0003243495","00450099","12","産業・企業規模、年次有給休暇の計画的付与制度の有無、計画的付与日数階級別企業割合及び１企業平均年次有給休暇の計画的付与日数","就労条件総合調査","年次",0,"2021-03-11"
"0003243497","00450099","13","産業・企業規模、年次有給休暇の時間単位取得制度の有無、時間単位取得日数階級別企業割合及び１企業平均年次有給休暇の時間単位取得日数","就労条件総合調査","年次",0,"2021-03-11"
"0003243522","00450099","14","産業・企業規模、変形労働時間制の採用の有無、変形労働時間制の種類別企業割合","就労条件総合調査","年次",0,"2021-03-11"
"0003248464","00450099","15","産業・企業規模、変形労働時間制の適用の有無、変形労働時間制の種類別適用労働者割合","就労条件総合調査","年次",0,"2021-03-11"
"0003243524","00450099","16","産業・企業規模、みなし労働時間制の採用の有無、みなし労働時間制の種類別企業割合","就労条件総合調査","年次",0,"2021-03-11"
"0003243525","00450099","17","産業・企業規模、みなし労働時間制の適用の有無、みなし労働時間制の種類別適用労働者割合","就労条件総合調査","年次",0,"2021-03-11"
"0003243526","00450099","18","産業・企業規模、専門業務型裁量労働制を採用している企業の適用業務別企業割合","就労条件総合調査","年次",0,"2021-03-11"
"0003243527","00450099","19","産業・企業規模、専門業務型裁量労働制適用業務別採用企業割合（当該業務がある企業＝１００）","就労条件総合調査","年次",0,"2021-03-11"
"0003243484","00450099","2","産業・企業規模、１日の所定労働時間階級別適用労働者割合及び労働者１人平均１日の所定労働時間","就労条件総合調査","年次",0,"2021-03-11"
"0003243485","00450099","3","企業規模、産業、主な週所定労働時間階級別企業割合及び１企業平均週所定労働時間（６－１）～（６－６）","就労条件総合調査","年次",0,"2021-03-11"
"0003243486","00450099","4","企業規模、産業、週所定労働時間階級別適用労働者割合及び労働者１人平均週所定労働時間（６－1）～（６－６）","就労条件総合調査","年次",0,"2021-03-11"
"0003243487","00450099","5","産業、企業規模、主な週休制の形態、主な週所定労働時間階級別企業割合及び１企業平均週所定労働時間（３－１）～（３－３）","就労条件総合調査","年次",0,"2021-03-11"
"0003243488","00450099","6","産業、主な週休制の形態、主な週所定労働時間階級別企業割合及び１企業平均週所定労働時間（２－１）～（２－２）","就労条件総合調査","年次",0,"2021-03-11"
"0003243489","00450099","7","企業規模、産業、主な週休制の形態別企業割合（６－１）～（６－６）","就労条件総合調査","年次",0,"2021-03-11"
"0003243490","00450099","8","企業規模、産業、週休制の形態別適用労働者割合（６－１）～（６－６）","就労条件総合調査","年次",0,"2021-03-11"
"0003272080","00450099","9","産業・企業規模、年間休日総数階級別企業割合及び１企業平均年間休日総数","就労条件総合調査","年次",0,"2021-03-11"
