"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003037791","00400002","1","年齢別　都市階級別　設置者別　身長・体重・座高の平均値及び標準偏差","学校保健統計調査","平成１８年度","全国表","年度次",,"2025-01-31"
"0003037792","00400002","2","身長の年齢別分布(‰)","学校保健統計調査","平成１８年度","全国表","年度次",,"2025-01-31"
"0003037793","00400002","3","体重の年齢別分布(‰)","学校保健統計調査","平成１８年度","全国表","年度次",,"2025-01-31"
"0003037794","00400002","4","座高の年齢別分布-男（‰）","学校保健統計調査","平成１８年度","全国表","年度次",,"2025-01-31"
"0003037795","00400002","4","座高の年齢別分布-女（‰）","学校保健統計調査","平成１８年度","全国表","年度次",,"2025-01-31"
"0003039851","00400002","5","年齢別　都市階級別　設置者別　疾病・異常被患率等（％）","学校保健統計調査","平成１８年度","全国表","年度次",,"2025-01-31"
"0003039852","00400002","5","年齢別　都市階級別　設置者別　疾病・異常被患等（むし歯）","学校保健統計調査","平成１８年度","全国表","年度次",,"2025-01-31"
"0003037929","00400002","10","相談員・スクールカウンセラーの配置状況（％）","学校保健統計調査","平成１８年度","都道府県表","年度次",,"2025-01-31"
"0003037798","00400002","6","都道府県別　身長・体重・座高の平均値及び標準偏差","学校保健統計調査","平成１８年度","都道府県表","年度次",,"2025-01-31"
"0003037799","00400002","7","都道府県別　肥満傾向児の出現率（％）","学校保健統計調査","平成１８年度","都道府県表","年度次",,"2025-01-31"
"0003037800","00400002","8","都道府県別　痩身傾向児の出現率（％）","学校保健統計調査","平成１８年度","都道府県表","年度次",,"2025-01-31"
"0003039765","00400002","9","都道府県別　年齢別　疾病・異常被患率等（年齢ごと）（％）","学校保健統計調査","平成１８年度","都道府県表","年度次",,"2025-01-31"
"0003039766","00400002","9","都道府県別　年齢別　疾病・異常被患（年齢ごと）(むし歯)","学校保健統計調査","平成１８年度","都道府県表","年度次",,"2025-01-31"
"0003037804","00400002","11","身長と体重の相関表（‰） 男 5歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037805","00400002","11","身長と体重の相関表（‰） 男 6歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037806","00400002","11","身長と体重の相関表（‰） 男 7歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037807","00400002","11","身長と体重の相関表（‰） 男 8歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037808","00400002","11","身長と体重の相関表（‰） 男 9歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037809","00400002","11","身長と体重の相関表（‰） 男 10歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037810","00400002","11","身長と体重の相関表（‰） 男 11歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037811","00400002","11","身長と体重の相関表（‰） 男 12歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037812","00400002","11","身長と体重の相関表（‰） 男 13歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037813","00400002","11","身長と体重の相関表（‰） 男 14歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037814","00400002","11","身長と体重の相関表（‰） 男 15歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037815","00400002","11","身長と体重の相関表（‰） 男 16歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037816","00400002","11","身長と体重の相関表（‰） 男 17歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037817","00400002","11","身長と体重の相関表（‰） 女 5歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037818","00400002","11","身長と体重の相関表（‰） 女 6歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037819","00400002","11","身長と体重の相関表（‰） 女 7歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037820","00400002","11","身長と体重の相関表（‰） 女 8歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037821","00400002","11","身長と体重の相関表（‰） 女 9歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037822","00400002","11","身長と体重の相関表（‰） 女 10歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037823","00400002","11","身長と体重の相関表（‰） 女 11歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037824","00400002","11","身長と体重の相関表（‰） 女 12歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037825","00400002","11","身長と体重の相関表（‰） 女 13歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037826","00400002","11","身長と体重の相関表（‰） 女 14歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037827","00400002","11","身長と体重の相関表（‰） 女 15歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037828","00400002","11","身長と体重の相関表（‰） 女 16歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037829","00400002","11","身長と体重の相関表（‰） 女 17歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037830","00400002","11","身長別体重の平均値 男 5歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037831","00400002","11","身長別体重の平均値 男 6歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037832","00400002","11","身長別体重の平均値 男 7歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037833","00400002","11","身長別体重の平均値 男 8歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037834","00400002","11","身長別体重の平均値 男 9歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037835","00400002","11","身長別体重の平均値 男 10歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037836","00400002","11","身長別体重の平均値 男 11歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037837","00400002","11","身長別体重の平均値 男 12歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037838","00400002","11","身長別体重の平均値 男 13歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037839","00400002","11","身長別体重の平均値 男 14歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037840","00400002","11","身長別体重の平均値 男 15歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037841","00400002","11","身長別体重の平均値 男 16歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037842","00400002","11","身長別体重の平均値 男 17歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037843","00400002","11","身長別体重の平均値 女 5歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037844","00400002","11","身長別体重の平均値 女 6歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037845","00400002","11","身長別体重の平均値 女 7歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037846","00400002","11","身長別体重の平均値 女 8歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037847","00400002","11","身長別体重の平均値 女 9歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037848","00400002","11","身長別体重の平均値 女 10歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037849","00400002","11","身長別体重の平均値 女 11歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
"0003037850","00400002","11","身長別体重の平均値 女 12歳","学校保健統計調査","平成１８年度","閲覧公表","年度次",,"2025-01-31"
