"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003366391","00500607","1","全国統計表 引受及び被害・支払（年産別）","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003412435","00500607","2","全国統計表 収支","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366392","00500607","3","都道府県別統計表_引受 引受　共済目的の種類別　農作物計","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366395","00500607","3","都道府県別統計表_引受 引受　再保険区分別","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003412434","00500607","3","都道府県別統計表_引受 引受　共済目的の種類等別　農作物計（類別）","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366396","00500607","4","都道府県別統計表_被害・支払 被害・支払　共済目的の種類等別　農作物計（類別）","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366397","00500607","4","都道府県別統計表_被害・支払 被害・支払　再保険区分別","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366402","00500607","4","都道府県別統計表_被害・支払 被害・支払　共済目的の種類別　農作物計","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003412433","00500607","5","都道府県別統計表_収支 収支　共済目的の種類等別　蚕繭","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003412453","00500607","5","都道府県別統計表_収支 収支　再保険区分別","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003412457","00500607","5","都道府県別統計表_収支 収支　総合計　農作物計","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366405","00500607","6","都道府県別統計表_一戸当たり引受・支払 一戸当たり引受・支払　共済目的の種類別","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366406","00500607","6","都道府県別統計表_一戸当たり引受・支払 一戸当たり引受・支払　共済目的の種類別（類別）","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366399","00500607","7","都道府県別統計表_10a（１箱）当たり引受・支払 10a（１箱）当たり引受・支払　共済目的の種類別","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366400","00500607","7","都道府県別統計表_10a（１箱）当たり引受・支払 10a（１箱）当たり引受・支払　共済目的の種類別（類別）","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366407","00500607","8","都道府県別統計表_面積（箱数）引受率 面積（箱数）引受率　共済目的の種類別　農作物計","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003366401","00500607","9","都道府県別統計表_10a（１箱）当たり収穫（繭）量 10a（１箱）当たり収穫（繭）量　共済目的の種類別　蚕繭","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0003412436","00500607","9","都道府県別統計表_10a（１箱）当たり収穫（繭）量 10a（１箱）当たり収穫（繭）量　共済目的の種類別　農作物計","畑作物共済統計表","確報",NA,"年次",,"2020-03-05"
"0001793371","00500607","1","全国統計表 引受及び被害・支払（年産別）","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793373","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 ばれいしょ","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793374","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 計","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793375","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 半相殺方式","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793376","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 全相殺方式","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793377","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 一筆方式","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793378","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 小豆","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793379","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 いんげん","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793380","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 てん菜","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793401","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 さとうきび","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793402","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 茶","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793403","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 そば","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793404","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 スイートコーン","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793405","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 たまねぎ","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793406","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 かぼちゃ","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793407","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 ホップ","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793408","00500607","1-1","都道府県別統計表 引受 共済目的の種類別 蚕繭","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
"0001793409","00500607","1-2","都道府県別統計表 引受 共済目的の種類等別 ばれいしょ","畑作物共済統計表","確報","平成29年産畑作物共済統計表","年次",,"2020-03-05"
