"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0004026680","00450385","1","利用者数：都道府県、性別、年齢階級別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026686","00450385","10","難病等複数回訪問加算を算定している利用者数：年齢階級、1日訪問回数、傷病分類（主傷病）","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026687","00450385","11","難病等複数回訪問加算を算定している利用者数：年齢階級、1日訪問回数、疾病・状態等別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026688","00450385","12","訪問看護ターミナルケア療養費を算定している利用者数：年齢階級、傷病分類（主傷病）別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026689","00450385","13","訪問看護ターミナルケア療養費を算定している利用者数：年齢階級、疾病・状態等別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026690","00450385","14","重複した状態の利用者数：基本療養費、疾病・状態等別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026694","00450385","15","利用者数・算定日数・事業所数：基本療養費等に係る加算別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026691","00450385","16","利用者数：傷病分類（主傷病＊副傷病）別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026692","00450385","17","事業所数：訪問看護基本療養費及び精神科訪問看護基本療養費","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026693","00450385","2","利用者数：指示書、指示期間別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026695","00450385","3","利用者数：指示書、訪問日数別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026696","00450385","4","訪問看護基本療養費及び精神科訪問看護基本療養費の算定日数：基本療養費、訪問職種、訪問日数、同一日の訪問人数、訪問時間別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026681","00450385","5","一人当たり請求額：指示書、年齢階級別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026682","00450385","6","複数名訪問看護加算の算定回数：基本療養費、訪問職種、１日訪問回数別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026683","00450385","7","利用者数：訪問日数、傷病分類（主傷病）、基本療養費別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026684","00450385","8","利用者数：年齢階級、傷病分類（主傷病）、基本療養費別","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
"0004026685","00450385","9","利用者数：訪問日数、疾病・状態等、年齢階級別　","訪問看護療養費実態調査","2021年度","-","202104-202203","2025-03-31"
