"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003349590","00600475","1","１．土地の所有に関する総括的な事項 世帯人員，土地の所有状況別世帯数","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349591","00600475","1","１．土地の所有に関する総括的な事項 世帯の型，土地の所有状況別世帯数","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349592","00600475","1","１．土地の所有に関する総括的な事項 世帯の年間収入階級，土地の所有状況別世帯数","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349593","00600475","1","１．土地の所有に関する総括的な事項 家計を主に支える者の年齢，土地の所有状況別世帯数","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349594","00600475","1","１．土地の所有に関する総括的な事項 家計を主に支える者の従業上の地位，土地の所有状況別世帯数","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349607","00600475","10","２．宅地などの所有形態に関する事項 世帯の所在地，所有形態別現住居の敷地の所有世帯数及び所有面積(一戸建住宅・共同住宅敷地の所有世帯数及び所有面積－特掲)","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349778","00600475","101","５．宅地などの利用状況に関する事項 世帯の年間収入階級，取得時期，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349779","00600475","103","５．宅地などの利用状況に関する事項 家計を主に支える者の従業上の地位，取得時期，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349780","00600475","105","５．宅地などの利用状況に関する事項 土地の所在地，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349781","00600475","105","５．宅地などの利用状況に関する事項 所有土地の所在地，利用現況別現住居の敷地以外の宅地などの所有件数及び所有面積","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
"0003349782","00600475","107","５．宅地などの利用状況に関する事項 世帯の年間収入階級，主たる使用者別現住居の敷地以外の宅地などの所有件数及び所有面積(主に居住用に利用している宅地などの所有件数及び所有面積－特掲)","世帯土地統計","平成25年世帯土地統計","全国編","年次","201301-201312","2019-11-28"
