"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003302747","00450152","1","調査対象客体数及び回答数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302756","00450152","10","医療機器販売業関係従業者数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302757","00450152","11","売上高調査対象集中度","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302758","00450152","12","医療機器販売先別売上高の状況","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302759","00450152","13","医療機器販売先数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302760","00450152","14","医療機器製品区分別売上高","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302761","00450152","15","資本金規模別、医療機器販売先別売上高の状況","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302762","00450152","16","医療機器関係売上高規模別、医療機器販売先別売上高の状況","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302763","00450152","17","資本金規模別、医療機器販売先数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302764","00450152","18","医療機器関係売上高規模別、医療機器販売先数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302765","00450152","19","一次卸・一次卸以外別、製品区分別売上高","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302748","00450152","2","都道府県別集計数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003320849","00450152","20","製品区分別、資本金規模別売上高","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003320850","00450152","21","製品区分別、医療機器関係売上高規模別売上高","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302768","00450152","22","一次卸・一次卸以外別、経営組織別企業数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302769","00450152","23","一次卸・一次卸以外別、資本金規模別企業数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302770","00450152","24","一次卸・一次卸以外別、医療機器関係売上高規模別企業数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302771","00450152","25","資本金規模別企業数（医療機器関係売上高規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302772","00450152","26","資本金規模別企業数（医療機器販売業関係従業者規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302773","00450152","27","事業所数（経営組織別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302774","00450152","28","事業所数（資本金規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302775","00450152","29","事業所数（医療機器関係売上高規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302749","00450152","3","経営組織別企業数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302776","00450152","30","配送センター数（経営組織別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302777","00450152","31","配送センター数（資本金規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302778","00450152","32","配送センター数（医療機器関係売上高規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302779","00450152","33","一次卸・一次卸以外別、兼業状況","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302780","00450152","34","仕入先数状況","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003320851","00450152","35","貸借対照表（資本金規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003320853","00450152","36","損益計算書（資本金規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302783","00450152","37","医療機器販売業関係従業者数（資本金規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302784","00450152","38","医療機器販売業関係従業者数（医療機器関係売上高規模別）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003284578","00450152","39","事業継続計画について","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302750","00450152","4","資本金規模別企業数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302751","00450152","5","医療機器売上高規模別企業数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302752","00450152","6","一次卸・一次卸以外別企業数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302753","00450152","7","医療機器販売業関係従業者規模別企業数","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302754","00450152","8","貸借対照表（医療機器関係部門以外も含む）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302755","00450152","9","損益計算書（医療機器関係部門以外も含む）","医薬品・医療機器産業実態調査","医療機器卸売業","年度次",0,"2019-12-18"
"0003302718","00450152","1","調査対象客体数及び回答数","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003302728","00450152","10","医療機器関係従業者数","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003302729","00450152","11","医療機器の研究開発及び設備投資の状況","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003302730","00450152","12","内資・外資別、専業・兼業別、資本金規模別企業数","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003302731","00450152","13","内資・外資別、資本金規模別、従業者規模別の企業数","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003316907","00450152","14","専業・兼業別、資本金規模別、従業者規模別の企業数","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003302733","00450152","15","資本金規模別、医療機器売上高規模別企業数","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003320843","00450152","16","製品区分別、専業・兼業別、内資・外資系別の医療機器売上高の状況","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003320844","00450152","17","製品区分別、資本金規模別の売上高の状況","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003320845","00450152","18","製品区分別、医療機器売上高規模別の医療機器売上高の状況","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003320846","00450152","19","製品区分別、国内製品・輸入製品別、国内売上高・海外売上高","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
"0003302719","00450152","2","資本金規模別企業数","医薬品・医療機器産業実態調査","医療機器製造販売業","年度次",0,"2019-12-18"
