"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003362877","00650305","1","届出件数　年度別・施設種類別　全国（ばい煙発生施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362886","00650305","10","大気汚染防止法届出件数　施設種類別　都道府県市別（一般粉じん発生施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362887","00650305","11","届出件数　年度別・作業種類別　全国（特定粉じん排出等作業）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362888","00650305","12","届出件数　作業種類別　都道府県市別（特定粉じん排出等作業）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362889","00650305","13","届出件数　特定建築材料種類別　全国（特定粉じん排出等作業）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363350","00650305","14","届出件数　特定建築材料種類別　都道府県市別（特定粉じん排出等作業）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363351","00650305","15","立入検査・勧告その他行政指導件数　年度別　ばい煙発生施設","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363352","00650305","16","規制事務実施状況  都道府県市別","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363353","00650305","17","立入検査件数　年度別　都道府県市別","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363354","00650305","18","ばい煙量等測定件数　都道府県市別","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363355","00650305","19","立入検査・勧告その他行政指導件数　都道府県市別","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362878","00650305","2","届出件数　届出種類別　施設種類別　全国（ばい煙発生施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363356","00650305","20","揮発性有機化合物の濃度測定件数   都道府県市別","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363357","00650305","21","立入検査・勧告その他行政指導件数　年度別　特定粉じん排出作業","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363358","00650305","22","解体等工事の作業場における行政指導作業場数　都道府県市別（特定粉じん排出等作業）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363359","00650305","23","指定物質排出施設（施行令別表第６（施行令附則第４項関係）に係る施設）に係る規制事務実施状況　年度別　全国","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003363360","00650305","24","事故時の通報件数　年度別　都道府県市別（ばい煙発生施設及び特定施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362879","00650305","3","届出件数　届出種類別　都道府県市別","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362880","00650305","4","大気汚染防止法届出件数　施設種類別　都道府県市別（ばい煙発生施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362881","00650305","5","届出件数　年度別・施設種類別　全国（揮発性有機化合物（VOC）排出施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362882","00650305","6","届出件数　届出種類別・施設種類別　全国（揮発性有機化合物（VOC）排出施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362883","00650305","7","大気汚染防止法届出件数　施設種類別　都道府県市別（揮発性有機化合物（VOC）排出施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362884","00650305","8","届出件数　年度別・施設種類別　全国（一般粉じん発生施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
"0003362885","00650305","9","届出件数　届出種類別・施設種類別　全国（一般粉じん発生施設）","大気汚染防止法施行状況調査","平成26年度以降実績","年度次",0,"2020-02-22"
