"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003172880","00200251","00","表紙　条件コード表（普通会計における実質収支等） 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-08-20"
"0003172881","00200251","00","団体の概況 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-12"
"0003172900","00200251","00","表紙　条件コード表（普通会計における実質収支等） 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-03-09"
"0003172920","00200251","00","団体の概況 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-12"
"0003172901","00200251","01","一部事務組合への加入等の状況 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-18"
"0003172940","00200251","01","一部事務組合への加入等の状況 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-18"
"0003172882","00200251","02","決算収支の状況 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-18"
"0003172921","00200251","02","決算収支の状況 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-18"
"0003172902","00200251","03","繰越額等の状況（復旧・復興事業経費、全国防災事業経費含む） 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-08-20"
"0003172941","00200251","03","繰越額等の状況（復旧・復興事業経費、全国防災事業経費含む） 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-08-20"
"0003173261","00200251","04","歳入内訳（復旧・復興事業経費、全国防災事業経費含む） 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-09-08"
"0003173320","00200251","04","歳入内訳（復旧・復興事業経費、全国防災事業経費含む） 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-09-08"
"0003173262","00200251","05","収入の状況 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-03-09"
"0003173281","00200251","05","収入の状況 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-12-24"
"0003172903","00200251","06","市町村税の徴収実績 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-14"
"0003172942","00200251","06","市町村税の徴収実績 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-14"
"0003172884","00200251","07","歳出内訳及び財源内訳（その１） 事務組合分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-12"
"0003172923","00200251","07","歳出内訳及び財源内訳（その１） 市町村分","地方財政状況調査","市町村分","調査表","年度次",0,"2021-10-07"
