"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003217721","00200531","1-1-1","就業状態，年齢階級別15歳以上人口(2018年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003217545","00200531","1-1-2","年齢階級別未活用労働指標(2018年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006357","00200531","1-4-1","前職の産業，前職の離職時期，前職の離職理由，就業状態別15歳以上人口(前職が非農林業雇用者で過去3年間の離職者)(2003年1-3月期～2008年10-12月期)-第11回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003007786","00200531","1-4-1","前職の産業，前職の離職時期，前職の離職理由，就業状態別15歳以上人口(前職が非農林業雇用者で過去3年間の離職者)(2002年1-3月期～10-12月期)-第10回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003009245","00200531","1-4-1","前職の産業，前職の離職時期，前職の離職理由，就業状態別15歳以上人口(前職が非農林業雇用者で過去3年間の離職者)(2007年1-3月期～2010年10-12月期)-第12回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003024358","00200531","1-4-1","前職の産業，前職の離職時期，前職の離職理由，就業状態別15歳以上人口(前職が非農林業雇用者で過去3年間の離職者)(2011年1-3月期～)-第12・13回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006358","00200531","1-4-2","前職の職業，前職の離職時期，前職の離職理由，就業状態別15歳以上人口(前職が非農林業雇用者で過去3年間の離職者)(2002年1-3月期～2010年10-12月期)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003024359","00200531","1-4-2","前職の職業，前職の離職時期，前職の離職理由，就業状態別15歳以上人口(前職が非農林業雇用者で過去3年間の離職者)(2009年1-3月期～) -平成21年12月改定職業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006361","00200531","1-5-1","年齢階級，教育，雇用形態別雇用者数(2002年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006362","00200531","1-5-2","年齢階級，教育，探している仕事の形態別失業者数(2002年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006363","00200531","1-5-3","年齢階級，教育，希望している仕事の形態別非労働力人口(就業希望者・就業内定者)(2002年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003009325","00200531","1-5-4","年齢階級，教育別非労働力人口(就業非希望者)(2002年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003212144","00200531","1-5-5","年齢階級，教育，雇用契約期間別役員を除く雇用者数(2018年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006526","00200531","12-1","雇用形態，産業別役員を除く雇用者数(2003年1-3月期～2008年10-12月期)-第11回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003008208","00200531","12-1","雇用形態，産業別役員を除く雇用者数(2002年1-3月期～10-12月期)-第10回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003009248","00200531","12-1","雇用形態，産業別役員を除く雇用者数(2007年1-3月期～2010年10-12月期)-第12回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003024375","00200531","12-1","雇用形態，産業別役員を除く雇用者数(2011年1-3月期～2012年10-12月期)-第12回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003024376","00200531","12-2","雇用形態，職業別役員を除く雇用者数(2009年1-3月期～2012年10-12月期)-平成21年12月改定職業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003006418","00200531","12-3","雇用形態，従業者規模別役員を除く雇用者数(2002年1-3月期～2010年10-12月期)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003024377","00200531","12-3","雇用形態，従業者規模別役員を除く雇用者数(2011年1-3月期～2012年10-12月期)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0002060029","00200531","17-1","農林業・非農林業，従業上の地位，月末1週間の就業時間(3区分)別転職希望者及び追加就業希望者数（1985年1-3月期～2012年10-12月期）","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003009184","00200531","17-3","従業者規模，月末1週間の就業時間(3区分)別転職希望者及び追加就業希望者数（非農林業雇用者）（2000年1-3月期～2012年10-12月期）","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003006377","00200531","2-1-1","産業，雇用形態，年齢階級別役員を除く雇用者数(2003年1-3月期～2008年10-12月期)-第11回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003008206","00200531","2-1-1","産業，雇用形態，年齢階級別役員を除く雇用者数(2002年1-3月期～10-12月期)-第10回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003255862","00200531","2-1-1","産業，雇用形態，年齢階級別役員を除く雇用者数(2007年1-3月期～)-第12・13回改定産業分類による","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006449","00200531","2-10-1","月末1週間の就業時間，年齢階級，雇用形態別役員を除く雇用者数(2002年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003212242","00200531","2-10-2","月末1週間の就業時間，年齢階級，雇用契約期間別役員を除く雇用者数(2018年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006450","00200531","2-12-1","仕事からの収入(年間)，年齢階級別就業者数(2002年1-3月期～2010年10-12月期)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003024385","00200531","2-12-1","仕事からの収入(年間)，年齢階級別就業者数(2011年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003006497","00200531","2-12-2","仕事からの収入(年間)，世帯の種類，世帯主との続き柄別就業者数(2002年1-3月期～2010年10-12月期)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2024-01-30"
"0003024386","00200531","2-12-2","仕事からの収入(年間)，世帯の種類，世帯主との続き柄別就業者数(2011年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
"0003082876","00200531","2-12-3","仕事からの収入(年間)，従業上の地位別就業者数(2013年1-3月期～)","労働力調査","詳細集計　全都道府県","全国","四半期","四半期",,"2025-05-13"
