"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003245028","00450151","1","第1表　医薬品薬効分類別生産・輸入金額","月報　薬事工業生産動態統計調査","概要","月次",,"2019-02-21"
"0003245029","00450151","2","第2表　衛生材料生産・輸入金額","月報　薬事工業生産動態統計調査","概要","月次",,"2019-02-21"
"0003245030","00450151","3","第3表　医療機器分類別生産・輸入金額","月報　薬事工業生産動態統計調査","概要","月次",,"2019-02-21"
"0003245031","00450151","4","第4表　医薬部外品薬効分類別生産・輸入金額","月報　薬事工業生産動態統計調査","概要","月次",,"2019-02-21"
"0003245523","00450151","1","都道府県別医薬品生産・輸入金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245532","00450151","10","衛生材料生産・輸入・出荷・月末在庫金額数量　数量","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245533","00450151","11","衛生材料地域別製造所数","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245534","00450151","12","衛生材料地域別生産・輸入・出荷・月末在庫金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245535","00450151","13","医療機器都道府県別製造所数","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245536","00450151","14","医療機器都道府県別生産・輸入・出荷・月末在庫金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245537","00450151","15","医療機器分類別生産・輸入・出荷・月末在庫金額（品目数）","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245538","00450151","16","医療機器分類別生産・輸入・出荷・月末在庫金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245539","00450151","17","医療機器分類別生産・輸入・出荷・月末在庫数量","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-21"
"0003245540","00450151","18","医薬部外品地域別生産・輸入・出荷・月末在庫金額製造所数","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245541","00450151","19","医薬部外品地域別生産・輸入・出荷・月末在庫金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245524","00450151","2","都道府県別医薬品製造販売事務所・製造所数","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245542","00450151","20","医薬部外品薬効分類別生産・輸入・出荷・月末在庫金額（品目数）","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245543","00450151","21","医薬部外品薬効分類別生産・輸入・出荷・月末在庫金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245544","00450151","22","特掲医薬部外品生産・輸入金額数量　金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245545","00450151","23","特掲医薬部外品生産・輸入金額数量　数量","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245525","00450151","3","都道府県別医薬品製造所","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245526","00450151","4","都道府県別医薬品製造所従業者数及び臨時従業者延数","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245527","00450151","5","医薬品薬効分類別用途区分別生産・輸入金額（品目数）","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245528","00450151","6","医薬品薬効分類別用途区分別生産・輸入金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245529","00450151","7","医薬品薬効分類別用途区分別出荷・月末在庫金額（品目数）","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245530","00450151","8","医薬品薬効分類別用途区分別出荷・月末在庫金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003245531","00450151","9","衛生材料生産・輸入・出荷・月末在庫金額数量　金額","月報　薬事工業生産動態統計調査","統計表","月次",,"2019-02-20"
"0003067374","00450151","001","第1表　医薬品生産金額の推移","平成23年（概要）薬事工業生産動態統計調査",NA,"年次",,"2012-11-16"
"0003067937","00450151","026","第26表　医薬品輸出金額の推移","平成23年（概要）薬事工業生産動態統計調査",NA,"年次",,"2012-11-19"
"0003067874","00450151","034","第34表　衛生材料生産金額の推移","平成23年（概要）薬事工業生産動態統計調査",NA,"年次",,"2012-11-16"
"0003067735","00450151","037","第37表　医療機器生産金額の推移","平成23年（概要）薬事工業生産動態統計調査",NA,"年次",,"2012-11-16"
"0003067938","00450151","042","第42表　医療機器輸出金額の推移","平成23年（概要）薬事工業生産動態統計調査",NA,"年次",,"2012-11-19"
"0003067896","00450151","050","第50表　医薬部外品生産金額の推移","平成23年（概要）薬事工業生産動態統計調査",NA,"年次",,"2012-11-16"
"0003139215","00450151","1","統計表 都道府県別医薬品生産・輸入・出荷・在庫金額","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003127907","00450151","10","統計表 特掲医薬品出荷金額数量 金額","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003127973","00450151","10","統計表 特掲医薬品出荷金額数量 数量","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003139196","00450151","11","統計表 医薬品州別輸入・輸出金額","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003139177","00450151","12","統計表 医薬品主要国別輸入・輸出金額","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003127940","00450151","13","統計表 医療用医薬品薬効分類別主要国別輸入金額","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003127885","00450151","14","統計表 医療用医薬品薬効分類別主要国別輸出金額","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003127939","00450151","15","統計表 衛生材料生産・輸入・出荷・在庫金額数量 金額","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003128193","00450151","15","統計表 衛生材料生産・輸入・出荷・在庫金額数量 数量","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
"0003139217","00450151","16","統計表 衛生材料地域別製造所数","（統計表）薬事工業生産動態統計調査",NA,"年次",,"2019-02-19"
