"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0000140001","00200532","001","男女別（３），就業状態（１１），年齢（１４），一般・単身世帯・世帯主との続柄（７），１５歳以上人口，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140002","00200532","002","男女別（３），就業状態（１１），年齢（１４），配偶関係（４），１５歳以上人口，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140003","00200532","00301","男女別・配偶関係（４），就業状態（１１），年齢（１４），教育（７），１５歳以上人口，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140004","00200532","00302","男女別・配偶関係（４），就業状態（１１），平均年齢（１），平均年齢，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140005","00200532","004","就業状態（３），従業上の地位・雇用形態（１８），男女別（３），年齢（１２），有業者数，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140006","00200532","00501","就業状態（３），男女別（３），産業（４７），従業上の地位・雇用形態（１８），有業者数，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140007","00200532","00502","就業状態（３），男女別（３），産業（４７），教育（２），雇用者数（アルバイト），全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140008","00200532","00601","従業上の地位（２），男女別（３），産業（１３），就業状態（３），有業者数，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140009","00200532","00602","従業上の地位（２），男女別（３），産業（１３），就業状態（２），従業者規模（１２），有業者数，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
"0000140010","00200532","00701","従業上の地位（２），男女別（３），職業（１６），就業状態（３），有業者数，全国（１）","昭和62年就業構造基本調査","全国編（平成4年様式に組替）",NA,"-",198710,"2023-07-22"
