"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003045904","00351000","00101","全国計表　第1表　給与所得者数・給与額・税額 事業所規模別 （2007年～2014年）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003281040","00351000","00101","全国計表　第1表　給与所得者数・給与額・税額　事業所規模別　（2015年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003045905","00351000","00102","全国計表　第1表　給与所得者数・給与額・税額　企業規模別　（2007年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003045906","00351000","00103","全国計表　第1表　給与所得者数・給与額・税額 業種別 （2007年）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003045942","00351000","00103","全国計表　第1表　給与所得者数・給与額・税額　業種別　（2008年～）","民間給与実態統計","結果表","年次",,"2024-09-25"
"0003045907","00351000","00201","全国計表　第2表　給与所得者数・給与額・源泉徴収義務者数 企業規模別・事業所規模別 （2007年～2014年）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003281041","00351000","00201","全国計表　第2表　給与所得者数・給与額・源泉徴収義務者数　企業規模別・事業所規模別　（2015年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003045908","00351000","00202","全国計表　第2表　給与所得者数・給与額・源泉徴収義務者数 業種別・事業所規模別 （2007年）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003045943","00351000","00202","全国計表　第2表　給与所得者数・給与額・源泉徴収義務者数 業種別・事業所規模別 （2008年～）","民間給与実態統計","結果表","年次",,"2024-09-25"
"0003281023","00351000","00202","全国計表　第2表　給与所得者数・給与額・源泉徴収義務者数　業種別・事業所規模別　（2015年～）","民間給与実態統計","結果表","年次",,"2024-09-25"
"0003045909","00351000","00203","全国計表　第2表　給与所得者数・給与額・源泉徴収義務者数 業種別・企業規模別 （2007年）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003045944","00351000","00203","全国計表　第2表　給与所得者数・給与額・源泉徴収義務者数　業種別・企業規模別　（2008年～）","民間給与実態統計","結果表","年次",,"2024-09-25"
"0003067277","00351000","00301","全国計表　第3表　給与階級別の総括表　１年を通じて勤務した給与所得者・１年未満勤続者　（2007年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003045911","00351000","00401","全国計表　第4表　事業所規模別及び給与階級別の総括表 （2007年～）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003281100","00351000","00401","全国計表　第4表　事業所規模別及び給与階級別の総括表　（2015年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003045912","00351000","00501","全国計表　第5表　事業所規模別及び給与階級別の給与所得者数・給与額 （1年を通じて勤務した給与所得者） （2007年～）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003281101","00351000","00501","全国計表　第5表　事業所規模別及び給与階級別の給与所得者数・給与額　（1年を通じて勤務した給与所得者）　（2015年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003045913","00351000","00601","全国計表　第6表　企業規模別及び給与階級別の総括表　合計　（2007年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003091185","00351000","00602","全国計表　第6表　企業規模別及び給与階級別の総括表　役員　（2012年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003091186","00351000","00603","全国計表　第6表　企業規模別及び給与階級別の総括表　正規　（2012年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003091187","00351000","00604","全国計表　第6表　企業規模別及び給与階級別の総括表　非正規　（2012年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003045914","00351000","00701","全国計表　第7表　企業規模別及び給与階級別の給与所得者数・給与額　合計（1年を通じて勤務した給与所得者）　（2007年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003091188","00351000","00702","全国計表　第7表　企業規模別及び給与階級別の給与所得者数・給与額　役員(１年を通じて勤務した給与所得者)　（2012年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003091189","00351000","00703","全国計表　第7表　企業規模別及び給与階級別の給与所得者数・給与額　正規（１年を通じて勤務した給与所得者）　（2012年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003091190","00351000","00704","全国計表　第7表　企業規模別及び給与階級別の給与所得者数・給与額　非正規（１年を通じて勤務した給与所得者）　（2012年～）","民間給与実態統計","結果表","年次",,"2022-11-25"
"0003045915","00351000","00801","全国計表　第8表　企業規模別及び給与階級別役員の給与所得者数・給与額 総括表（1年を通じて勤務した給与所得者） （2007年～2011年）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003045916","00351000","00802","全国計表　第8表　企業規模別及び給与階級別役員の給与所得者数・給与額 企業規模別（1年を通じて勤務した給与所得者） （2007年～2011年）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003090531","00351000","00803","全国計表　第8表　業種別及び給与階級別の給与所得者数・給与額　総括表（１年を通じて勤務した給与所得者）　（2012年～）","民間給与実態統計","結果表","年次",,"2024-09-25"
"0003090532","00351000","00804","全国計表　第8表　業種別及び給与階級別の給与所得者数　　１年未満勤続の給与所得者数　（2012年～）","民間給与実態統計","結果表","年次",,"2024-09-25"
"0003446838","00351000","00805","全国計表　第8表　業種別及び給与階級別の給与所得者数　　１年未満勤続の給与所得者数（乙欄適用者を除く）　（2020年～）","民間給与実態統計","結果表","年次",,"2024-09-25"
"0003045917","00351000","00901","全国計表　第9表　業種別及び給与階級別の給与所得者数・給与額 総括表（1年を通じて勤務した給与所得者） （2007年）","民間給与実態統計","結果表","年次",,"2022-02-01"
"0003045945","00351000","00901","全国計表　第9表　業種別及び給与階級別の給与所得者数・給与額 総括表（1年を通じて勤務した給与所得者） （2008年～2011年）","民間給与実態統計","結果表","年次",,"2024-09-25"
"0003045918","00351000","00902","全国計表　第9表　業種別及び給与階級別の給与所得者数・給与額 業種別（1年を通じて勤務した給与所得者） （2007年）","民間給与実態統計","結果表","年次",,"2022-02-01"
