"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003149060","00600630","1","経年変化比較表（注文住宅） 問1　住宅取得回数","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154820","00600630","1","経年変化比較表（注文住宅） 問2　比較検討した住宅　（複数回答）","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154821","00600630","1","経年変化比較表（注文住宅） 問6　施工者に関する情報収集方法　（複数回答）","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154822","00600630","1","経年変化比較表（注文住宅） 問7-1　敷地の取得時期 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154823","00600630","1","経年変化比較表（注文住宅） 問8　設計図書の有無 設計図書の引き渡しがあった","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154824","00600630","1","経年変化比較表（注文住宅） 問9　住み替え前の住宅の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154825","00600630","1","経年変化比較表（注文住宅） 問13-1　住み替え前の住宅の建て方　一戸建て","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154826","00600630","1","経年変化比較表（注文住宅） 問13-2　延べ床面積 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154827","00600630","1","経年変化比較表（注文住宅） 問13-4　高齢者対応設備　（複数回答） 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154828","00600630","1","経年変化比較表（注文住宅） 問13-4　高齢者対応設備　（複数回答） 高齢者の有無","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154829","00600630","1","経年変化比較表（注文住宅） 問13-5　省エネ設備　（複数回答） 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154830","00600630","1","経年変化比較表（注文住宅） 問13-8　住み替え前の居住地","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154831","00600630","1","経年変化比較表（注文住宅） 問14　世帯主の年齢 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154832","00600630","1","経年変化比較表（注文住宅） 問14　世帯主の年齢 住宅取得者","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154833","00600630","1","経年変化比較表（注文住宅） 問15　世帯主の職業","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154834","00600630","1","経年変化比較表（注文住宅） 問19　住宅建築資金 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154835","00600630","1","経年変化比較表（注文住宅） 問19・20　購入資金の内訳　借入金","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154836","00600630","1","経年変化比較表（注文住宅） 問19・20　購入資金　機関への返済期間","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154841","00600630","1","経年変化比較表（注文住宅） 問7　敷地の取得方法 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154842","00600630","1","経年変化比較表（注文住宅） 問7-1　敷地の取得時期 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154843","00600630","1","経年変化比較表（注文住宅） 問9・12　工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154844","00600630","1","経年変化比較表（注文住宅） 問10　住み替え前の住宅の月額家賃","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154845","00600630","1","経年変化比較表（注文住宅） 問12　住み替え前の住宅の処分方法 住み替え前の住宅の建て方","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154846","00600630","1","経年変化比較表（注文住宅） 問13-2　延べ床面積 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154847","00600630","1","経年変化比較表（注文住宅） 問13-3　敷地面積","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154848","00600630","1","経年変化比較表（注文住宅） 問13-4　高齢者対応設備　（複数回答） 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154849","00600630","1","経年変化比較表（注文住宅） 問13-5　省エネ設備　（複数回答） 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154850","00600630","1","経年変化比較表（注文住宅） 問14　世帯主の年齢 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154851","00600630","1","経年変化比較表（注文住宅） 問16　世帯主の勤続年数","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154852","00600630","1","経年変化比較表（注文住宅） 問18　高齢者がいる世帯の内訳","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154853","00600630","1","経年変化比較表（注文住宅） 問19・20　購入資金の内訳　自己資金","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154854","00600630","1","経年変化比較表（注文住宅） 問19・20　購入資金　返済期間","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154855","00600630","1","経年変化比較表（注文住宅） 問19・20　住宅ローンの有無 住宅ローンがある 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154856","00600630","1","経年変化比較表（注文住宅） 問21-2　住宅ローン減税適用の有無","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154857","00600630","1","経年変化比較表（注文住宅） 問21-3　住宅ローンの負担感","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154858","00600630","1","経年変化比較表（注文住宅） 問23　民間金融機関への融資申込の有無 申し込みをした","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154859","00600630","1","経年変化比較表（注文住宅） 問23-2　希望額融資の可否","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154860","00600630","1","経年変化比較表（注文住宅） 問3　住宅の選択理由　（複数回答）","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154861","00600630","1","経年変化比較表（注文住宅） 問4　中古住宅にしなかった理由　（複数回答）","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154863","00600630","1","経年変化比較表（注文住宅） 問11　住み替え・建て替え前の住宅の取得時期 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154864","00600630","1","経年変化比較表（注文住宅） 問12-1　住み替え前の住宅の売却損益 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154865","00600630","1","経年変化比較表（注文住宅） 問13-6　住み替え・建て替え前の借地権　定期借地","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154868","00600630","1","経年変化比較表（注文住宅） 問18　居住人数","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154869","00600630","1","経年変化比較表（注文住宅） 問18　高齢者の有無 高齢者が住んでいる","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154870","00600630","1","経年変化比較表（注文住宅） 問19・20　購入資金 住宅取得者","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154871","00600630","1","経年変化比較表（注文住宅） 問21-1　住宅ローン年間返済額","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154872","00600630","1","経年変化比較表（注文住宅） 問22　民間金融機関借入金の金利タイプ　（複数回答）","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154873","00600630","1","経年変化比較表（注文住宅） 問23-1　希望額融資を断られた経験　（複数回答）","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154874","00600630","1","経年変化比較表（注文住宅） 問23-2　融資を受けられなかった資金の調達方法","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154880","00600630","1","経年変化比較表（注文住宅） 問3-1　設備等に関する選択理由　（複数回答）","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154881","00600630","1","経年変化比較表（注文住宅） 問5　住宅取得時に経済的要因が与えた影響度","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154882","00600630","1","経年変化比較表（注文住宅） 問7　敷地の取得方法 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154883","00600630","1","経年変化比較表（注文住宅） 問11　住み替え・建て替え前の住宅の取得時期 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154884","00600630","1","経年変化比較表（注文住宅） 問12　住み替え前の住宅の処分方法 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154885","00600630","1","経年変化比較表（注文住宅） 問12-1　住み替え前の住宅の売却損益 住み替え前の住宅の建て方","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154886","00600630","1","経年変化比較表（注文住宅） 問17　世帯年収","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154887","00600630","1","経年変化比較表（注文住宅） 問19・20　購入資金 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154888","00600630","1","経年変化比較表（注文住宅） 問19・20-1　購入資金　贈与した親の年齢","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154889","00600630","1","経年変化比較表（注文住宅） 問19・20　住宅ローンの有無 住宅ローンがある 工事の種類","住宅市場動向調査","年度次",0,"2017-03-08"
"0003154890","00600630","1","経年変化比較表（注文住宅） 問23-2　希望額融資を断られた理由　（複数回答）","住宅市場動向調査","年度次",0,"2017-03-08"
"0003158403","00600630","1","経年変化比較表（注文住宅） 問17　世帯年収 世帯主の年齢、住宅取得者","住宅市場動向調査","年度次",0,"2017-03-08"
"0003159420","00600630","1","経年変化比較表（注文住宅） 問12-1　直前の住宅の売却損益の分布","住宅市場動向調査","年度次",0,"2017-03-08"
"0003168244","00600630","1","経年変化比較表（注文住宅） 問13-7　通勤時間","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156365","00600630","2","経年変化比較表（分譲住宅・中古住宅） 問1　住宅取得回数 住宅の建て方","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156403","00600630","2","経年変化比較表（分譲住宅・中古住宅） 問1　住宅取得回数 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156404","00600630","2","経年変化比較表（分譲住宅・中古住宅） 問2　比較検討した住宅　（複数回答） 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156423","00600630","2","経年変化比較表（分譲住宅・中古住宅） 問2　比較検討した住宅　（複数回答） 住宅の建て方","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156366","00600630","3","経年変化比較表（分譲住宅・中古住宅） 問5　住宅取得時に経済的要因が与えた影響度 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156367","00600630","3","経年変化比較表（分譲住宅・中古住宅） 問5　住宅取得時に経済的要因が与えた影響度 住宅の建て方","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156368","00600630","3","経年変化比較表（分譲住宅・中古住宅） 問6　物件に関する情報収集方法　（複数回答） 地域","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156384","00600630","3","経年変化比較表（分譲住宅・中古住宅） 問3-1　設備等に関する選択理由　（複数回答） 住宅の建て方","住宅市場動向調査","年度次",0,"2017-03-08"
"0003156385","00600630","3","経年変化比較表（分譲住宅） 問4　中古住宅にしなかった理由　（複数回答） 地域","住宅市場動向調査","年度次",0,"2017-03-08"
