"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003346730","00100109","1","Ｑ１〔機器の利用状況〕調査方法〔訪問・ＷＥＢ・郵送〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346762","00100109","1","Ｑ１〔機器の利用状況〕Ｆ３〔子供の性別〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346763","00100109","1","Ｑ１〔機器の利用状況〕Ｆ４〔子供の年齢別〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346764","00100109","1","Ｑ１〔機器の利用状況〕Ｆ５〔通園・通学別〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346765","00100109","1","Ｑ１〔機器の利用状況〕Ｑ１〔機器の利用状況〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346766","00100109","1","Ｑ１〔機器の利用状況〕Ｑ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346767","00100109","1","Ｑ１〔機器の利用状況〕【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346768","00100109","1","Ｑ１〔機器の利用状況〕【全数】Ｑ３〔ネット利用状況〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346769","00100109","1","Ｑ１〔機器の利用状況〕Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346770","00100109","1","Ｑ１〔機器の利用状況〕Ｑ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346771","00100109","1","Ｑ１〔機器の利用状況〕Ｑ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346772","00100109","1","Ｑ１〔機器の利用状況〕Ｑ７〔インターネット利用上での経験〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346773","00100109","1","Ｑ１〔機器の利用状況〕Ｑ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346774","00100109","1","Ｑ１〔機器の利用状況〕Ｑ９〔インターネット利用についての家庭のルール〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346775","00100109","1","Ｑ１〔機器の利用状況〕Ｑ１０〔子供のインターネットに関する啓発や学習の経験〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346776","00100109","1","Ｑ１〔機器の利用状況〕Ｑ１１〔保護者のインターネットに関する啓発や学習の経験〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346777","00100109","1","Ｑ１〔機器の利用状況〕Ｑ１２〔インターネット利用におけるトラブルの相談〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346778","00100109","1","Ｑ１〔機器の利用状況〕Ｑ１３〔フィルタリングの認知度〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346779","00100109","1","Ｑ１〔機器の利用状況〕Ｑ１４〔子供のインターネット利用に必要な取組〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346780","00100109","1","Ｑ１〔機器の利用状況〕Ｆ１〔子供との続柄〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346781","00100109","1","Ｑ１〔機器の利用状況〕Ｆ２〔年齢〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346782","00100109","1","Ｑ１〔機器の利用状況〕Ｆ１・Ｆ２〔続柄・年代別〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346783","00100109","1","Ｑ１〔機器の利用状況〕Ｆ３・Ｆ４〔子供の性・年齢別〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346784","00100109","1","Ｑ１〔機器の利用状況〕Ｆ６〔兄・姉の有無〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346785","00100109","1","Ｑ１〔機器の利用状況〕Ｆ７〔兄・姉の年齢〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346786","00100109","1","Ｑ１〔機器の利用状況〕〔地域〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346787","00100109","1","Ｑ１〔機器の利用状況〕〔都市規模〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003346788","00100109","1","Ｑ１〔機器の利用状況〕〔都道府県〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347742","00100109","100","- Ｑ７〔インターネット利用上での経験〕調査方法〔訪問・ＷＥＢ・郵送〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347743","00100109","100","- Ｑ７〔インターネット利用上での経験〕Ｆ３〔子供の性別〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347744","00100109","100","- Ｑ７〔インターネット利用上での経験〕Ｆ４〔子供の年齢別〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347745","00100109","100","- Ｑ７〔インターネット利用上での経験〕Ｆ５〔通園・通学別〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347746","00100109","100","- Ｑ７〔インターネット利用上での経験〕〔地域〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347747","00100109","100","- Ｑ７〔インターネット利用上での経験〕〔都市規模〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347748","00100109","100","- Ｑ７〔インターネット利用上での経験〕〔都道府県〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347749","00100109","100","- Ｑ７〔インターネット利用上での経験〕Ｑ１〔機器の利用状況〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347750","00100109","100","- Ｑ７〔インターネット利用上での経験〕Ｑ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347751","00100109","100","- Ｑ７〔インターネット利用上での経験〕【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347752","00100109","100","- Ｑ７〔インターネット利用上での経験〕【全数】Ｑ３〔ネット利用状況〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347753","00100109","100","- Ｑ７〔インターネット利用上での経験〕Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347754","00100109","100","- Ｑ７〔インターネット利用上での経験〕Ｑ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
"0003347755","00100109","100","- Ｑ７〔インターネット利用上での経験〕Ｑ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-31"
