"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003355834","00450391","1","被保険者の年齢階級別・性別・船舶種別、被保険者数、被扶養者の性別、被扶養者数、扶養率","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355840","00450391","10","標準報酬月額別・被扶養者数別・性別・船舶種別、平均標準報酬月額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355841","00450391","11","標準賞与額階級別・被扶養者数別・性別・船舶種別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355842","00450391","12","標準賞与額階級別・被扶養者数別・性別・船舶種別、平均標準賞与額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355843","00450391","13","総報酬額階級別・被扶養者数別・性別・船舶種別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355844","00450391","14","総報酬額階級別・被扶養者数別・性別・船舶種別、平均総報酬額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355992","00450391","15","都道府県別・被保険者の年齢階級別・性別・船舶種別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355871","00450391","16","都道府県別・性別・船舶種別、総被保険者数、平均年齢、被扶養者数及び扶養率","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355872","00450391","17","都道府県別・被扶養者の年齢階級別・性別・船舶種別、被扶養者数及び平均年齢","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355993","00450391","18","事業所の業態別・被保険者の年齢階級別・性別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355874","00450391","19","事業所の業態別・被保険者の年齢階級別・性別、総被保険者数、平均年齢及び被保険者数の構成比","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355848","00450391","2","被保険者の年齢階級別・性別・船舶種別、平均標準報酬月額、平均標準賞与額及び平均総報酬額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003368832","00450391","20","被保険者の年齢階級別・規模別・性別・船舶種別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355876","00450391","21","被保険者の年齢階級別・規模別・性別・船舶種別、平均年齢","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355877","00450391","22","被扶養者の年齢階級別・性別・船舶種別・続柄別・被保険者の性別、被扶養者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355845","00450391","23","被保険者の年齢階級別・性別・船舶種別・続柄別、被扶養者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355878","00450391","24","被保険者の年齢階級別・性別・船舶種別・被扶養者の年齢階級別・性別、被扶養者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355879","00450391","25","標準報酬月額別・規模別・性別・船舶種別、被保険者数、被扶養者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355846","00450391","26","標準報酬月額別・規模別・性別・船舶種別、平均標準報酬月額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355880","00450391","27","標準賞与額階級別・規模別・性別・船舶種別、被保険者数、被扶養者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355881","00450391","28","標準賞与額階級別・規模別・性別・船舶種別、平均標準報酬月額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355882","00450391","29","被保険者－被扶養者別・年齢階級別・船舶種別、加入者数・脱退者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355847","00450391","3","標準報酬月額別・被保険者の年齢階級別・性別・船舶種別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355883","00450391","30","参考表　事業所の業態別・規模別事業所数及び被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355884","00450391","31","年齢階級別・加入前制度別・脱退後制度別、加入者数・脱退者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355849","00450391","4","標準報酬月額別・被保険者の年齢階級別・性別・船舶種別、平均標準報酬月額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355835","00450391","5","標準賞与額階級別・被保険者の年齢階級別・性別・船舶種別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355836","00450391","6","標準賞与額階級別・被保険者の年齢階級別・性別・船舶種別、平均標準賞与額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355837","00450391","7","総報酬額階級別・被保険者の年齢階級別・性別・船舶種別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355838","00450391","8","総報酬額階級別・被保険者の年齢階級別・性別・船舶種別、平均総報酬額","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
"0003355839","00450391","9","標準報酬月額別・被扶養者数別・性別・船舶種別、被保険者数","健康保険・船員保険被保険者実態調査　令和５年10月","年次",0,"2025-01-09"
