"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003377220","00450073","1","就業形態、性別入職・離職率","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377360","00450073","10","転職入職者の産業間移動構成比","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377361","00450073","11","転職入職者の年齢階級別賃金変動状況","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003402842","00450073","12","職業（大分類）別入職・離職者構成比（2009年12月改定以前の日本標準職業分類に基づく）","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003407428","00450073","12","職業（大分類）別入職・離職者構成比（2009年12月改定の日本標準職業分類に基づく）","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377363","00450073","13","性、離職理由別離職者数及び構成比","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003398655","00450073","14","就業形態、勤続期間別離職者の構成比","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003403631","00450073","15","就業形態、性別入職・離職者数","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377504","00450073","2","産業（大分類）別入職・離職率（2002年3月改定以前の日本標準産業分類に基づく）","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377505","00450073","2","産業（大分類）別入職・離職率（2002年3月改定の日本標準産業分類に基づく）","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003401233","00450073","2","産業（大分類）別入職・離職率（2007年11月改定の日本標準産業分類に基づく）","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003398546","00450073","3","性、企業規模別入職・離職率","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377507","00450073","4","性、年齢階級別入職率、転職入職率及び離職率","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377206","00450073","5","産業（大分類）、職歴別入職者構成比（2002年3月改定以前の日本標準産業分類に基づく）","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377207","00450073","5","産業（大分類）、職歴別入職者構成比（2002年3月改定の日本標準産業分類に基づく）","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377221","00450073","5","企業規模（計）、職歴別入職者構成比","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003401831","00450073","5","産業（大分類）、職歴別入職者構成比（2007年11月改定の日本標準産業分類に基づく）","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003409043","00450073","6","新規学卒者の性、学歴別入職者構成比","雇用動向調査","年次別推移","-",0,"2025-03-14"
"0003398531","00450073","7","入職経路別入職者数","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377224","00450073","8","地域別入職・離職率","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003377225","00450073","9","地域別流出入比率","雇用動向調査","年次別推移","-",0,"2025-03-24"
"0003398539","00450073","1","企業規模 、産業（中分類）、性 、就業形態・雇用形態別常用労働者数","雇用動向調査","事業所に関する事項","年次",0,"2025-03-24"
"0003376315","00450073","2","産業（中分類）、性別企業内移動者数及び切替労働者数","雇用動向調査","事業所に関する事項","年次",0,"2025-03-24"
