"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003355967","00450098","1","産業、企業規模、１人平均賃金の改定額及び改定額階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356190","00450098","10","産業、ベースアップ等の実施状況別企業割合（定期昇給制度がある企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356191","00450098","10","企業規模、ベースアップ等の実施状況別企業割合（定期昇給制度がある企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356192","00450098","11","産業、賃金の改定の適用時期別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356193","00450098","11","企業規模、賃金の改定の適用時期別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356194","00450098","12","産業、賃金の改定の決定時期別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356195","00450098","12","企業規模、賃金の改定の決定時期別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356196","00450098","13","産業、改定後の賃金の初回支給時期別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356197","00450098","13","企業規模、改定後の賃金の初回支給時期別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356198","00450098","14","産業、賃金カットを実施した企業の対象者別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356199","00450098","14","企業規模、賃金カットを実施した企業の対象者別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356200","00450098","15","産業、賃金カットの内容別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356201","00450098","15","企業規模、賃金カットの内容別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356202","00450098","16","産業、賃金の改定方式別労働者及び企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356203","00450098","16","企業規模、賃金の改定方式別労働者及び企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356204","00450098","17-1","産業、賃金の改定の決定に当たり重視した要素別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356205","00450098","17-1","企業規模、賃金の改定の決定に当たり重視した要素別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356206","00450098","18-1","産業、企業の業績の評価、企業の業績の判断基準別企業割合（「企業の業績」を重視した企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003360912","00450098","18-1","企業規模、企業の業績の評価、企業の業績の判断基準別企業割合（「企業の業績」を重視した企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003368567","00450098","19","産業、企業の業績の評価、企業の業績の判断基準別１人平均賃金改定率（賃金の改定額が決定している企業のうち「企業の業績」を重視した企業）－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003368568","00450098","19","企業規模、企業の業績の評価、企業の業績の判断基準別１人平均賃金改定率（賃金の改定額が決定している企業のうち「企業の業績」を重視した企業）－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356111","00450098","1a","産業別１人平均賃金の改定額、引上げ額及び引下げ額","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356112","00450098","1a","企業規模別１人平均賃金の改定額、引上げ額及び引下げ額","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356099","00450098","1a-3a","産業別１人平均賃金の改定額、改定率(労働組合の有無別）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356100","00450098","1a-3a","企業規模別１人平均賃金の改定額、改定率(労働組合の有無別）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003355968","00450098","2","産業、企業規模、１人平均賃金の改定額及び改定額階級別企業割合－単純平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003366525","00450098","20-1","産業、賃金の改定の決定に当たり参考にした他企業の種類別企業割合（「世間相場」を重視した企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003366526","00450098","20-1","企業規模、賃金の改定の決定に当たり参考にした他企業の種類別企業割合（「世間相場」を重視した企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356212","00450098","21","産業、賞与の支給状況別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356213","00450098","21","企業規模、賞与の支給状況別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356214","00450098","22","産業、今年の夏の賞与支給額の決定方式別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356215","00450098","22","企業規模、今年の夏の賞与支給額の決定方式別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356216","00450098","23","産業、１人平均賞与支給額及び支給額階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356217","00450098","23","企業規模、１人平均賞与支給額及び支給額階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356218","00450098","24","産業、１人平均賞与支給額及び支給額階級別企業割合－単純平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356219","00450098","24","企業規模、１人平均賞与支給額及び支給額階級別企業割合－単純平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356220","00450098","25","産業、１人平均賞与支給月数及び支給月数階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356221","00450098","25","企業規模、１人平均賞与支給月数及び支給月数階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356222","00450098","26","産業、１人平均賞与支給月数及び支給月数階級別企業割合－単純平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356223","00450098","26","企業規模、１人平均賞与支給月数及び支給月数階級別企業割合－単純平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003355969","00450098","3","産業、企業規模、１人平均賃金の改定率及び改定率階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356224","00450098","31","産業別平均要求額、平均妥結額及び平均賃金改定率（労働組合のある企業のうち賃上げ要求交渉を行った企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356225","00450098","31","企業規模別平均要求額、平均妥結額及び平均賃金改定率（労働組合のある企業のうち賃上げ要求交渉を行った企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356226","00450098","32","産業、賃上げ要求交渉の有無、要求内容別企業割合（労働組合のある企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356227","00450098","32","企業規模、賃上げ要求交渉の有無、要求内容別企業割合（労働組合のある企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356228","00450098","33","産業、賃上げ要求内容及び妥結内容別企業割合（労働組合のある企業のうち賃上げ要求交渉を行った企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356229","00450098","33","企業規模、賃上げ要求内容及び妥結内容別企業割合（労働組合のある企業のうち賃上げ要求交渉を行った企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356230","00450098","34","産業、労働組合からの要求提出時期別企業割合（労働組合のある企業のうち賃上げ要求交渉を行った企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356231","00450098","34","企業規模、労働組合からの要求提出時期別企業割合（労働組合のある企業のうち賃上げ要求交渉を行った企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356232","00450098","35","産業、年間臨給状況別企業割合（労働組合のある企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356233","00450098","35","企業規模、年間臨給状況別企業割合（労働組合のある企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356234","00450098","36","産業別１人平均賞与要求額、要求月数、労働者数及び企業数（労働組合のある企業）（年間臨給状況が「各期型」と「その他」の企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356235","00450098","36","企業規模別１人平均賞与要求額、要求月数、労働者数及び企業数（労働組合のある企業）（年間臨給状況が「各期型」と「その他」の企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356236","00450098","38","産業別１人平均年間賞与要求額、要求月数、労働者数及び企業数（労働組合のある企業）（年間臨給状況が「夏冬型」と「冬夏型」の企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356237","00450098","38","企業規模別１人平均年間賞与要求額、要求月数、労働者数及び企業数（労働組合のある企業）（年間臨給状況が「夏冬型」と「冬夏型」の企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356238","00450098","39","産業別１人平均年間賞与妥結額、妥結月数、労働者数及び企業数（労働組合のある企業）（年間臨給状況が「夏冬型」と「冬夏型」の企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356239","00450098","39","企業規模別１人平均年間賞与妥結額、妥結月数、労働者数及び企業数（労働組合のある企業）（年間臨給状況が「夏冬型」と「冬夏型」の企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356113","00450098","3a","産業別１人平均賃金の改定率、引上げ率及び引下げ率","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356114","00450098","3a","企業規模別１人平均賃金の改定率、引上げ率及び引下げ率","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356110","00450098","4","産業、企業規模、１人平均賃金の改定率及び改定率階級別企業割合－単純平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356101","00450098","5","産業、企業規模、賃金の改定の実施状況別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356102","00450098","6","産業、定期昇給制度の有無、実施状況別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356103","00450098","6","企業規模、定期昇給制度の有無、実施状況別企業割合","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356104","00450098","7","産業、定期昇給の実施状況別企業割合（管理職・一般職ともに定期昇給制度がある企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356105","00450098","7","企業規模、定期昇給の実施状況別企業割合（管理職・一般職ともに定期昇給制度がある企業）","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356106","00450098","8","産業、１人平均定期昇給額及び定期昇給額階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356107","00450098","8","企業規模、１人平均定期昇給額及び定期昇給額階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
"0003356108","00450098","9","産業、１人平均定期昇給率及び定期昇給率階級別労働者割合－加重平均","賃金引上げ等の実態に関する調査","年次",0,"2022-02-25"
