"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003033209","00550200","鉄鋼 (1)銑鉄（生産・消費・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033210","00550200","鉄鋼 (2)フェロアロイ（生産） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033211","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） １、圧延、鍛鋼、鋳鋼別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033212","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 2、鋼塊の転炉、電気炉別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033213","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 3、粗鋼消費 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033214","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 4、粗鋼在庫 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033215","00550200","鉄鋼 (4)鋼半製品 （生産・消費・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033231","00550200","鉄鋼 (5)鍛鋼品（打放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033232","00550200","鉄鋼 (6)鋳鋼品（鋳放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033235","00550200","鉄鋼 (9)めっき鋼材、冷間ロール成型形鋼（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033409","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 1、形状別（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033429","00550200","鉄鋼 (7)普通鋼熱間圧延鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033482","00550200","鉄鋼 (8)普通鋼冷間仕上鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033694","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 2、鋼種別（生産・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033695","00550200","鉄鋼 (11)鋼管 1、総表（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033696","00550200","鉄鋼 (11)鋼管 2、製法別・鋼種別生産内訳 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033697","00550200","鉄鋼 (12)特殊鋼冷間仕上鋼材及び鋳鉄管（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033698","00550200","鉄鋼 (13)鉄鋼加工製品（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033709","00550200","鉄鋼 (14-1)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033712","00550200","鉄鋼 (15)原材料 1、鉄くず需給 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033713","00550200","鉄鋼 (15)原材料 2、製鋼用原料消費量 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033729","00550200","非鉄金属 1、非鉄金属 3、非鉄金属製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033741","00550200","金属製品 1、金属製品 1、鉄構物及び架線金物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033742","00550200","金属製品 1、金属製品 2、ばね 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033743","00550200","金属製品 1、金属製品 3、弁及び管継手 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033744","00550200","金属製品 1、金属製品 4、空気動工具、作業工具及び機械刃物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033745","00550200","金属製品 1、金属製品 7、鍛工品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033746","00550200","金属製品 1、金属製品 8、銑鉄鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033747","00550200","金属製品 1、金属製品 6、粉末や金製品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033748","00550200","金属製品 1、金属製品 5、ガス機器及び石油機器 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033749","00550200","金属製品 1、金属製品 9、非鉄金属鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033750","00550200","金属製品 1、金属製品 10、ダイカスト 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003033768","00550200","非鉄金属 1、非鉄金属 4、光ファイバ製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034057","00550200","非鉄金属 1、非鉄金属 1、非鉄金属 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034058","00550200","非鉄金属 1、非鉄金属 2、アルミニウム 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034059","00550200","非鉄金属 1、非鉄金属 5、軽金属板製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034689","00550200","鉄鋼 (1)銑鉄（生産・消費・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034690","00550200","鉄鋼 (2)フェロアロイ（生産） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034692","00550200","鉄鋼 (14-1)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034693","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 2、鋼塊の転炉、電気炉別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034694","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 3、粗鋼消費 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034695","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 4、粗鋼在庫 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034696","00550200","鉄鋼 (4)鋼半製品 （生産・消費・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034697","00550200","鉄鋼 (5)鍛鋼品（打放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034698","00550200","鉄鋼 (6)鋳鋼品（鋳放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034699","00550200","鉄鋼 (7)普通鋼熱間圧延鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034700","00550200","鉄鋼 (8)普通鋼冷間仕上鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034701","00550200","鉄鋼 (9)めっき鋼材、冷間ロール成型形鋼（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034702","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 1、形状別（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034703","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 2、鋼種別（生産・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034704","00550200","鉄鋼 (11)鋼管 1、総表（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034705","00550200","鉄鋼 (11)鋼管 2、製法別・鋼種別生産内訳 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034706","00550200","鉄鋼 (12)特殊鋼冷間仕上鋼材及び鋳鉄管（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034707","00550200","鉄鋼 (13)鉄鋼加工製品（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034708","00550200","鉄鋼 (15)原材料 1、鉄くず需給 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034709","00550200","鉄鋼 (15)原材料 2、製鋼用原料消費量 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034729","00550200","非鉄金属 1、非鉄金属 1、非鉄金属 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034730","00550200","非鉄金属 1、非鉄金属 2、アルミニウム 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034731","00550200","非鉄金属 1、非鉄金属 3、非鉄金属製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034732","00550200","非鉄金属 1、非鉄金属 4、光ファイバ製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034733","00550200","非鉄金属 1、非鉄金属 5、軽金属板製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034734","00550200","金属製品 1、金属製品 1、鉄構物及び架線金物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034735","00550200","金属製品 1、金属製品 2、ばね 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034736","00550200","金属製品 1、金属製品 3、弁及び管継手 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034737","00550200","金属製品 1、金属製品 4、空気動工具、作業工具及び機械刃物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034738","00550200","金属製品 1、金属製品 5、ガス機器及び石油機器 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034739","00550200","金属製品 1、金属製品 6、粉末や金製品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034740","00550200","金属製品 1、金属製品 7、鍛工品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034741","00550200","金属製品 1、金属製品 8、銑鉄鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034742","00550200","金属製品 1、金属製品 9、非鉄金属鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034743","00550200","金属製品 1、金属製品 10、ダイカスト 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034749","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） １、圧延、鍛鋼、鋳鋼別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034751","00550200","鉄鋼 (14-1)最終鋼材 総表（生産） 鉄鋼編３",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034752","00550200","鉄鋼 (1)銑鉄（生産・消費・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034753","00550200","鉄鋼 (2)フェロアロイ（生産） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034754","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） １、圧延、鍛鋼、鋳鋼別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034755","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 2、鋼塊の転炉、電気炉別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034756","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 3、粗鋼消費 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034757","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 4、粗鋼在庫 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034758","00550200","鉄鋼 (4)鋼半製品 （生産・消費・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034759","00550200","鉄鋼 (5)鍛鋼品（打放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034760","00550200","鉄鋼 (6)鋳鋼品（鋳放）（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034761","00550200","鉄鋼 (7)普通鋼熱間圧延鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034762","00550200","鉄鋼 (8)普通鋼冷間仕上鋼材（生産・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034764","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 1、形状別（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034765","00550200","鉄鋼 (10)特殊鋼熱間圧延鋼材 2、鋼種別（生産・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034766","00550200","鉄鋼 (11)鋼管 1、総表（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034767","00550200","鉄鋼 (11)鋼管 2、製法別・鋼種別生産内訳 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034768","00550200","鉄鋼 (12)特殊鋼冷間仕上鋼材及び鋳鉄管（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034769","00550200","鉄鋼 (13)鉄鋼加工製品（生産・販売・在庫） 鉄鋼編２",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034770","00550200","鉄鋼 (15)原材料 1、鉄くず需給 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003034771","00550200","鉄鋼 (15)原材料 2、製鋼用原料消費量 鉄鋼編４",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035077","00550200","金属製品 1、金属製品 1、鉄構物及び架線金物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035078","00550200","金属製品 1、金属製品 2、ばね 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035079","00550200","金属製品 1、金属製品 3、弁及び管継手 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035080","00550200","金属製品 1、金属製品 4、空気動工具、作業工具及び機械刃物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035081","00550200","金属製品 1、金属製品 5、ガス機器及び石油機器 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035082","00550200","金属製品 1、金属製品 6、粉末や金製品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035083","00550200","金属製品 1、金属製品 7、鍛工品 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035084","00550200","金属製品 1、金属製品 8、銑鉄鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035085","00550200","金属製品 1、金属製品 9、非鉄金属鋳物 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035086","00550200","金属製品 1、金属製品 10、ダイカスト 金属製品編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035087","00550200","非鉄金属 1、非鉄金属 1、非鉄金属 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035088","00550200","非鉄金属 1、非鉄金属 2、アルミニウム 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035089","00550200","非鉄金属 1、非鉄金属 3、非鉄金属製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035090","00550200","非鉄金属 1、非鉄金属 4、光ファイバ製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035091","00550200","非鉄金属 1、非鉄金属 5、軽金属板製品 非鉄金属編",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035109","00550200","鉄鋼 (1)銑鉄（生産・消費・販売・在庫） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035110","00550200","鉄鋼 (2)フェロアロイ（生産） 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035111","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） １、圧延、鍛鋼、鋳鋼別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035112","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 2、鋼塊の転炉、電気炉別生産 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035113","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 3、粗鋼消費 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
"0003035114","00550200","鉄鋼 (3)粗鋼 （生産・消費・在庫） 4、粗鋼在庫 鉄鋼編１",NA,"経済産業省生産動態統計","鉄鋼・非鉄金属・金属製品統計","確報（１）主要製品統計表(時系列表)",NA,"-",,"2025-04-14"
