"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003280296","00400601","1","個別事項 図書館・室の職員　職務内容別内訳（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280363","00400601","1","個別事項 図書館・室の職員　資格別内訳（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280379","00400601","10","個別事項 電子図書館的機能　電子的サービス（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280664","00400601","10","個別事項 電子図書館的機能　資料のデジタル化（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280380","00400601","11","個別事項 機関リポジトリ　構築状況（調査前年度末時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280665","00400601","11","個別事項 機関リポジトリ　コンテンツ登録の義務化（調査前年度末時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280666","00400601","11","個別事項 機関リポジトリ　登録義務化の対象コンテンツ、コンテンツ数（調査前年度末時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280667","00400601","11","個別事項 機関リポジトリ　コンテンツ重点収集方針、利用状況、コンテンツ収集における工夫（調査前年度末時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280381","00400601","12","個別事項 アクティブ・ラーニング・スペース　設置状況（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280703","00400601","12","個別事項 アクティブ・ラーニング・スペース　用途、提供するサービス（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280705","00400601","12","個別事項 アクティブ・ラーニング・スペース　運営体制（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280382","00400601","13","個別事項 課題　組織・運営面（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280383","00400601","13","個別事項 課題　経費・設備面（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280384","00400601","13","個別事項 課題　機能面（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280385","00400601","13","個別事項 課題　外国雑誌及び電子ジャーナル（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280386","00400601","13","個別事項 課題　機関リポジトリ（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280364","00400601","2","個別事項 施設・設備　面積・閲覧座席数（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280387","00400601","2","個別事項 施設・設備　書架収容力（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280388","00400601","2","個別事項 施設・設備　図書館利用者用端末台数（調査年度5月1日時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280365","00400601","3","個別事項 蔵書数　印刷物の蔵書数（調査前年度末時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280389","00400601","3","個別事項 蔵書数　電子情報資源の利用可能種類数、マイクロ資料の所蔵数、視聴覚資料所蔵数（調査前年度末時点）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280366","00400601","4","個別事項 図書・雑誌受入数（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280368","00400601","5","個別事項 サービス状況　開館状況（2016年度～）（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280369","00400601","5","個別事項 サービス状況　時間外開館状況（2016年度～）（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280370","00400601","5","個別事項 サービス状況　館外貸出サービス（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280371","00400601","5","個別事項 サービス状況　参考業務（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280372","00400601","5","個別事項 サービス状況　文献複写（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280373","00400601","5","個別事項 サービス状況　図書館間相互協力（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201704-201803","2020-12-04"
"0003280433","00400601","5","個別事項 サービス状況　長期休業期間中の開館日数（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201504-201603","2020-12-04"
"0003302561","00400601","5","個別事項 サービス状況　開館状況（～2015年度）（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201504-201603","2020-12-04"
"0003322281","00400601","5","個別事項 サービス状況　時間外開館状況（～2015年度）（調査前年度実績）","学術情報基盤実態調査","大学図書館編","-","201504-201603","2020-12-04"
