"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003365015","00350100","01","年齢階級、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365016","00350100","02","生活費階級、他の年金の有無、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365017","00350100","03","世帯人員階級、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365018","00350100","04","他の年金の有無、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365019","00350100","05","年金加入の有無、加入年金制度、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365020","00350100","06","年金の生活費以外の使途、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365021","00350100","07","仕事の有無、仕事の種類、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365022","00350100","08","仕事の有無、仕事の種類、年齢階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365023","00350100","09","生活費階級、年齢階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365024","00350100","10","世帯人員階級、年齢階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365025","00350100","11","仕事の有無、生活費階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003400531","00350100","12","仕事の有無、月収別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365027","00350100","13","年金の生活費使途、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365028","00350100","14","年金の生活費使途、年齢階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365029","00350100","15","世帯主、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365030","00350100","16","死亡者、死亡時期、年金額階級別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365031","00350100","17","受給者以外の世帯人員の仕事の有無、人数、月収別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365032","00350100","18","世帯主死亡時の受給者の年齢別受給者数","年金受給者実態調査","遺族共済年金","-",0,"2020-02-01"
"0003365070","00350100","01","年齢階級、年金額階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365071","00350100","02","年金額階級、他の年金の有無、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365072","00350100","03","年金額階級、配偶者の年金、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365073","00350100","04","年金額階級、生活費階級、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003391077","00350100","05","年金額階級、仕事の有無、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365075","00350100","06","年金額階級、他の年金の有無、生活費階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365076","00350100","07","年金額階級、配偶者の年金の有無、生活費階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003391053","00350100","08","年金額階級、仕事の有無、生活費階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003368563","00350100","09","年金額階級、性別、組合員期間別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003368564","00350100","10","年金額階級、他の年金の有無、組合員期間別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003368565","00350100","11","年金額階級、配偶者の年金の有無、組合員期間別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003391079","00350100","12","年金額階級、仕事の有無、組合員期間別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365082","00350100","13","年金額階級、年金の生活費以外の使途別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003391054","00350100","14","年金額階級、性別、仕事の種類別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365084","00350100","15","年齢階級、他の年金の有無、生活費階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365085","00350100","16","年齢階級、配偶者の年金の有無、生活費階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003391078","00350100","17","年齢階級、仕事の有無、生活費階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365087","00350100","18","年齢階級、世帯構成別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365088","00350100","19","年齢階級、住宅の種類別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365089","00350100","20","年齢階級、世帯人員階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365090","00350100","21","年齢階級、性別、他の年金の種類別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365091","00350100","22","年齢階級、年金の生活費以外の使途別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365092","00350100","23","他の年金額階級、性別、他の年金の種類別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365093","00350100","24","配偶者の年金の有無、性別、配偶者の年金の種類別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365094","00350100","25","年金額階級、性別、配偶者の年金の種類別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365095","00350100","26","疾病保険の種類、性別、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003368562","00350100","27","年金額階級、組合員期間、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365097","00350100","28","年金額階級、疾病保険の種類、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365098","00350100","29","年齢階級、生活費階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365099","00350100","30","他の年金の有無、他の年金額階級、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
"0003365100","00350100","31","配偶者の年金の有無、配偶者の年金種類、年齢階級別受給者数","年金受給者実態調査","退職共済年金","-",0,"2020-02-01"
