"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003327560","00500311","1-1","統計表 HACCPの導入状況","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-17"
"0003327581","00500311","1-2","統計表 HACCPの導入時期","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-17"
"0003327542","00500311","1-3","統計表 導入しているHACCPの方式（複数回答）","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-17"
"0003334604","00500311","1-4","統計表 HACCPの導入による効果","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-16"
"0003327940","00500311","1-5","統計表 HACCPの導入に当たっての問題点","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-17"
"0003334660","00500311","1-6","統計表 HACCPの導入に当たって役立つ支援策","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-16"
"0003327780","00500311","1-7","統計表 HACCPの一層の充実を図る方法","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-17"
"0003328121","00500311","1-8","統計表 HACCPを導入する予定のない理由","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-17"
"0003334700","00500311","1-9","統計表 （参考）輸出の動向","食品製造業におけるHACCPの導入状況実態調査","確報","平成27年度食品製造業におけるHACCPの導入状況実態調査","年度次","201504-201603","2019-07-16"
"0003327440","00500311","1-1","統計表 HACCPの導入状況","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-17"
"0003328120","00500311","1-10","統計表 HACCPを導入する予定のない理由","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-17"
"0003334701","00500311","1-11","統計表 輸出の状況別集計表","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16"
"0003327580","00500311","1-2","統計表 HACCPの導入時期","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-17"
"0003327662","00500311","1-3","統計表 導入しているHACCPの方式（複数回答）","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-17"
"0003334605","00500311","1-6","統計表 HACCPの導入による効果","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16"
"0003327800","00500311","1-7","統計表 HACCPの導入に当たっての問題点","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-17"
"0003334619","00500311","1-8","統計表 HACCPの導入に当たって役立つ支援策","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16"
"0003327740","00500311","1-9","統計表 HACCPの一層の充実を図る方法","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-17"
"0003287800","00500311","1-1","統計表 HACCPの導入状況","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0003287801","00500311","1-2","統計表 HACCPの導入時期","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0003287802","00500311","1-3","統計表 導入しているHACCPの第三者認証等 (第１位)","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0003287803","00500311","1-4","統計表 第三者認証取得の予定 (第１位)","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0003287804","00500311","1-5","統計表 HACCPの導入に当たっての問題点 (第１位)","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0003287805","00500311","1-6","統計表 HACCPの導入による効果","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0003287806","00500311","1-7","統計表 HACCPの導入に当たって役に立った支援策","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0003287807","00500311","1-8","統計表 HACCPの導入について未定の理由","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0003287808","00500311","1-9","統計表 輸出の状況別集計表","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-07-09"
"0001722698","00500311","1-1","統計表 HACCPに沿った衛生管理の導入状況","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001722690","00500311","1-2","統計表 導入しているHACCPに沿った衛生管理","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001722691","00500311","1-3","統計表 導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001722692","00500311","1-4","統計表 第三者認証取得の予定（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001722693","00500311","1-5","統計表 HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001722694","00500311","1-6","統計表 HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001722695","00500311","1-7","統計表 HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001722696","00500311","1-8","統計表 HACCPに沿った衛生管理の導入について未定の理由（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001722697","00500311","1-9","統計表 輸出の状況別集計表","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07"
"0001874741","00500311","1-1","統計表 HACCPに沿った衛生管理の導入状況","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-09-30"
"0001874742","00500311","1-2","統計表 導入しているHACCPに沿った衛生管理","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-09-30"
"0001874743","00500311","1-3","統計表 導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-09-30"
"0001874744","00500311","1-4","統計表 第三者認証取得の予定（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-09-30"
"0001874745","00500311","1-5","統計表 HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-09-30"
"0001874746","00500311","1-6","統計表 HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-09-30"
"0001874747","00500311","1-7","統計表 HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-09-30"
