"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003276720","00450399","1","最近の医療費の動向[概算医療費] １．制度別の概算医療費　表1　医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276721","00450399","1","最近の医療費の動向[概算医療費] １．制度別の概算医療費　表2　1人当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276722","00450399","1","最近の医療費の動向[概算医療費] ２．診療種類別の概算医療費　参考1　制度別の医療費の補正後の伸び率","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276723","00450399","1","最近の医療費の動向[概算医療費] ２．診療種類別の概算医療費　参考2　診療種類別の医療費の補正後の伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276724","00450399","1","最近の医療費の動向[概算医療費] ２．診療種類別の概算医療費　表3　医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276725","00450399","1","最近の医療費の動向[概算医療費] ２．診療種類別の概算医療費　表4　受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276726","00450399","1","最近の医療費の動向[概算医療費] ２．診療種類別の概算医療費　表5　1日当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276727","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（1）入院・入院外計　表10　1施設当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276728","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（1）入院・入院外計　表11　主たる診療科別 医科診療所 1施設当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276729","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（1）入院・入院外計　表12　1施設当たり受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276730","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（1）入院・入院外計　表13　主たる診療科別 医科診療所 1施設当たり受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276731","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（1）入院・入院外計　表6　医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276732","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（1）入院・入院外計　表7　主たる診療科別 医科診療所　医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276733","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（1）入院・入院外計　表8　受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276734","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（1）入院・入院外計　表9　主たる診療科別 医科診療所　受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276735","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　表14　入院　医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276736","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　表15　入院　受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276737","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　表16　入院　1日当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276738","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　表17　入院　1施設当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276739","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　表18　入院　1施設当たり受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276740","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　参考1　推計新規入院件数／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276741","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　参考2　1施設当たり推計新規入院件数／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276742","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　参考3　推計平均在院日数／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276743","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（2）入院　参考4　推計1入院当たり医療費／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276744","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表19　入院外　医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276745","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表20　主たる診療科別 医科診療所　入院外　医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276746","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表21　入院外　受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276747","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表22　主たる診療科別 医科診療所　入院外　受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276748","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表23　入院外　1日当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276749","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表24　主たる診療科別 医科診療所　入院外　1日当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276750","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表25　入院外　1施設当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276751","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表26　入院外　主たる診療科別 医科診療所 1施設当たり医療費の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276752","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表27　入院外　1施設当たり受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276753","00450399","1","最近の医療費の動向[概算医療費] ３．医療機関種類別の概算医療費　（3）入院外　表28　入院外　主たる診療科別 医科診療所 1施設当たり受診延日数の推移／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276755","00450399","1","最近の医療費の動向[概算医療費] ４．都道府県別の概算医療費　表29　医療費総額／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276756","00450399","1","最近の医療費の動向[概算医療費] ４．都道府県別の概算医療費　表30　受診延日数／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003276757","00450399","1","最近の医療費の動向[概算医療費] ４．都道府県別の概算医療費　表31　1日当たり医療費／伸び率（対前年度比）","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
"0003295724","00450399","1","最近の医療費の動向[概算医療費] ４．都道府県別の概算医療費　参考　 推計平均在院日数等","「医療費の動向」調査","「医療費の動向」調査（年度版）","年度次",,"2022-09-19"
