"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003370978","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　NO2","平成26年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370979","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　NOx","平成26年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370980","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　SO2","平成26年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370981","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　SPM","平成26年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370990","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　NO2","平成26年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370991","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　NOx","平成26年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370992","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　SO2","平成26年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370993","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　SPM","平成26年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370974","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　NO2","平成27年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370975","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　NOx","平成27年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370976","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　SO2","平成27年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370977","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　SPM","平成27年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370986","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　NO2","平成27年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370987","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　NOx","平成27年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370988","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　SO2","平成27年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370989","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　SPM","平成27年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370970","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　NO2","平成28年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370971","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　NOx","平成28年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370972","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　SO2","平成28年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370973","00650402","2-1-3","3歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年毎）　SPM","平成28年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370982","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　NO2","平成28年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370983","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　NOx","平成28年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370984","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　SO2","平成28年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370985","00650402","2-2-3","6歳児調査 経年・統合解析結果 環境調査と健康調査の組合せ解析結果　対象者別背景濃度区分ごとの呼吸器症状有症率　（３年度毎）　SPM","平成28年度大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370790","00650402","1-1-1","3歳児調査結果 環境調査結果　対象者別背景濃度の推計結果　（１）対象者別背景濃度","大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370791","00650402","1-1-1","3歳児調査結果 環境調査結果　対象者別背景濃度の推計結果　（２）調査対象地域ごとの対象者別背景濃度の平均値","大気汚染に係る環境保健サーベイランス調査","-",,"2020-03-05"
"0003370792","00650402","1-1-2","3歳児調査結果 健康調査結果　対象者数及び回答率","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370793","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(１)性別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370794","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(２)記入者別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370795","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(３)昼間の保育者別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370796","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(４)生後３ヶ月までの栄養方法別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370797","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(５)居住年数別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370798","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(６)家屋構造別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370799","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(７)ペットの有無別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370800","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(７)ペットの種類別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370801","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(８)暖房方法別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370802","00650402","1-1-2","3歳児調査結果 健康調査結果　属性別構成比　(９)家庭内喫煙別","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
"0003370803","00650402","1-1-2","3歳児調査結果 健康調査結果　既往歴　(１)本人の既往歴","大気汚染に係る環境保健サーベイランス調査","-",,"2021-05-06"
