"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003227806","00500236","1","統計表 1 年齢別就農形態別新規就農者数","新規就農者調査","確報",NA,"年次","201701-201712","2019-11-29"
"0003227817","00500236","1","参考値 1 年齢別就農形態別新規就農者数_新規参入者","新規就農者調査","確報",NA,"年次","201101-201112","2019-11-08"
"0003227800","00500236","10","統計表 （参考）新たに自営農業が主となった世帯員の前年の就業状態別人数","新規就農者調査","確報",NA,"年次","200901-200912","2019-11-08"
"0003227816","00500236","11","統計表 （参考）新規就農者の農業経営組織別分布割合","新規就農者調査","確報",NA,"年次","200801-200812","2019-11-08"
"0003227802","00500236","12","統計表 1 年齢別新規就農者数","新規就農者調査","確報",NA,"年次","200601-200612","2019-11-08"
"0003227803","00500236","13","統計表 2 就農形態別新規就農者数","新規就農者調査","確報",NA,"年次","200601-200612","2019-11-08"
"0003227813","00500236","14","統計表 3 年齢別自営農業就農者数","新規就農者調査","確報",NA,"年次","200601-200612","2019-11-08"
"0003227804","00500236","15","統計表 4 年齢雇用就農者数 従事している仕事の内容別","新規就農者調査","確報",NA,"年次","200601-200612","2019-11-08"
"0003227814","00500236","16","統計表 4 年齢別雇用就農者数 就業上の地位別","新規就農者調査","確報",NA,"年次","200601-200612","2019-11-08"
"0003227805","00500236","17","統計表 5 年齢別新規参入者数","新規就農者調査","確報",NA,"年次","200601-200612","2019-11-08"
"0003227801","00500236","2","統計表 2 年齢別自営農業就農者数","新規就農者調査","確報",NA,"年次","201701-201712","2019-11-29"
"0003227807","00500236","3","統計表 3 出身別新規雇用就農者数","新規就農者調査","確報",NA,"年次","201701-201712","2019-11-29"
"0003227808","00500236","4","統計表 3 雇用先の農産物販売金額規模別新規雇用就農者数","新規就農者調査","確報",NA,"年次","201701-201712","2019-11-29"
"0003227809","00500236","5","統計表 3 就業上の地位別新規雇用就農者数","新規就農者調査","確報",NA,"年次","201701-201712","2019-11-29"
"0003227810","00500236","6","統計表 4 新規参入者数","新規就農者調査","確報",NA,"年次","201701-201712","2019-11-29"
"0003227815","00500236","7","統計表 5 新たに自営農業が主となった世帯員の就農以前の就業状態別人数","新規就農者調査","確報",NA,"年次","201701-201712","2019-11-29"
"0003227811","00500236","8","統計表 6 新たに雇用された者の就業状態別雇用者数","新規就農者調査","確報",NA,"年次","201701-201712","2019-11-29"
"0003227812","00500236","9","統計表 3 年齢別雇用就農者数 従事している仕事の内容","新規就農者調査","確報",NA,"年次","200801-200812","2019-11-08"
"0001872752","00500236","1","新規就農者調査 就農形態別新規就農者数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0001872753","00500236","2","新規就農者調査 新規自営農業就農者数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0001872754","00500236","3-1","新規就農者調査 出身別新規雇用就農者数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0001872755","00500236","3-2","新規就農者調査 雇用先の農産物販売金額規模別新規雇用就農者数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0003427293","00500236","3-3","新規就農者調査 就業上の地位別新規雇用就農者数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0001872757","00500236","4-1","新規就農者調査 経営の責任者・共同経営者別新規参入者数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0001872758","00500236","4-2","新規就農者調査 部門別新規参入者数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0001872759","00500236","5","新規就農者調査 新たに自営農業が主となった世帯員の就農以前の就業状態別人数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0001872760","00500236","6","新規就農者調査 新たに雇用された者の就業状態別雇用者数","新規就農者調査","確報","平成30年新規就農者調査結果","年次","201801-201812","2021-09-30"
"0001922105","00500236","1","新規就農者調査 就農形態別新規就農者数","新規就農者調査","確報","令和元年新規就農者調査結果","年次","201901-201912","2022-02-28"
"0001922106","00500236","2","新規就農者調査 新規自営農業就農者数","新規就農者調査","確報","令和元年新規就農者調査結果","年次","201901-201912","2022-02-28"
"0001922107","00500236","3-1","新規就農者調査 出身別新規雇用就農者数","新規就農者調査","確報","令和元年新規就農者調査結果","年次","201901-201912","2022-02-28"
"0001922108","00500236","3-2","新規就農者調査 雇用先の農産物販売金額規模別新規雇用就農者数","新規就農者調査","確報","令和元年新規就農者調査結果","年次","201901-201912","2022-02-28"
"0001922109","00500236","3-3","新規就農者調査 就業上の地位別新規雇用就農者数","新規就農者調査","確報","令和元年新規就農者調査結果","年次","201901-201912","2022-02-28"
"0001922110","00500236","4-1","新規就農者調査 経営の責任者・共同経営者別新規参入者数","新規就農者調査","確報","令和元年新規就農者調査結果","年次","201901-201912","2022-02-28"
"0001922111","00500236","4-2","新規就農者調査 部門別新規参入者数","新規就農者調査","確報","令和元年新規就農者調査結果","年次","201901-201912","2022-02-28"
"0001922112","00500236","5","新規就農者調査 新たに自営農業が主となった世帯員の就農以前の就業状態別人数","新規就農者調査","確報","令和元年新規就農者調査結果","年次","201901-201912","2022-02-28"
