"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0004027740","00450025","1","健康診断 保健所及び市区町村が実施した健康診断受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、健康診断の種類別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027959","00450025","16","精神保健福祉 保健所及び市区町村が実施した精神保健福祉相談等の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談等の種類別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027741","00450025","17","精神保健福祉 保健所及び市区町村が実施した精神保健福祉相談の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談内容別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027752","00450025","18","精神保健福祉 保健所及び市区町村が実施した精神保健福祉訪問指導の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、指導内容別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027763","00450025","19","精神保健福祉 保健所及び市区町村が実施した精神保健福祉電話相談等の被指導延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談内容別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027833","00450025","2","母子保健 保健所及び市区町村が実施した妊産婦及び乳幼児等保健指導の被指導実人員－延人員・健診の事後指導実人員・電話相談延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027774","00450025","20","精神保健福祉 保健所及び市区町村が実施した精神保健福祉の普及啓発のための教室等の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市、開催内容別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027782","00450025","21","難病 保健所及び市区町村が実施した難病相談等の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談等の種類別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027783","00450025","22","難病 保健所及び市区町村が実施した難病相談の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談内容別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027793","00450025","23","難病 保健所及び市区町村が実施した難病患者及び家族に対する学習会の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027804","00450025","24","職員設置状況 保健所及び市区町村の常勤職員数・年度中に活動した非常勤職員延数，都道府県－指定都市・特別区－中核市－その他政令市、職種別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027727","00450025","3","母子保健 保健所及び市区町村が実施した妊産婦及び乳幼児等訪問指導の被指導実人員－延人員・医療機関等へ委託した被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027738","00450025","4","歯科保健 保健所及び市区町村が実施した歯科健診及び保健指導の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027928","00450025","5","歯科保健 保健所及び市区町村が実施した訪問による歯科健診及び保健指導の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027929","00450025","6","歯科保健 保健所及び市区町村が実施した歯科予防処置及び治療の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027937","00450025","7","歯科保健 保健所及び市区町村が実施した訪問による歯科予防処置及び治療の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027948","00450025","8","健康増進 保健所及び市区町村が実施した栄養・運動等指導の被指導延人員・医療機関等へ委託した被指導延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分、栄養・運動等指導別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","年度次","202004-202103","2025-05-16"
"0004027821","00450025","1","健康診断 保健所が実施した健康診断受診延人員・事業所からの受託による受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、健康診断の種類別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第２章　保健所編","年度次","202004-202103","2025-05-16"
"0004027728","00450025","10","母子保健 保健所が実施した妊産婦及び乳幼児等訪問指導の被指導実人員－延人員・医療機関等へ委託した被指導実人員－延人員・乳児家庭全戸訪問事業を併せて実施した被指導実人員，保健所、対象区分別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第２章　保健所編","年度次","202004-202103","2025-05-16"
"0004027729","00450025","11","母子保健 保健所が実施した長期療養児相談等の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談等の種類別","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第２章　保健所編","年度次","202004-202103","2025-05-16"
