"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003356303","00500604","1","全国統計表 引受及び被害・支払（年産別）　水稲","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356372","00500604","1","都道府県別統計表 引受　総合計（水稲・陸稲・麦）","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356373","00500604","1-1","都道府県別統計表 引受　水稲","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356374","00500604","1-2","都道府県別統計表 引受　陸稲","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356375","00500604","1-3","都道府県別統計表 引受　麦","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356370","00500604","2","全国統計表 引受及び被害・支払（年産別）　陸稲","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356376","00500604","2","都道府県別統計表 被害・支払　総合計（水稲・陸稲・麦）","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356377","00500604","2-1","都道府県別統計表 被害・支払　水稲","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356378","00500604","2-2","都道府県別統計表 被害・支払　陸稲","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356379","00500604","2-3","都道府県別統計表 被害・支払　麦","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356371","00500604","3","全国統計表 引受及び被害・支払（年産別）　麦","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356380","00500604","3","都道府県別統計表 収支","農作物共済統計表","確報",NA,"年次",,"2020-12-29"
"0003356381","00500604","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　水稲　一筆方式・半相殺方式・全相殺方式","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
"0003356382","00500604","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　水稲　品質方式","農作物共済統計表","確報",NA,"年次",,"2020-12-28"
