"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003155569","00600590","1","水害被害 １．全国の被害 水害被害一覧（表－1） 一般資産等被害","水害統計調査","年次",0,"2022-10-04"
"0003155645","00600590","1","水害被害 １．全国の被害 水害被害一覧（表－1） 公共土木施設被害","水害統計調査","年次",0,"2022-10-04"
"0003155646","00600590","1","水害被害 １．全国の被害 水害被害一覧（表－1） 公益事業等被害","水害統計調査","年次",0,"2022-10-04"
"0003155630","00600590","10","水害被害 ４．異常気象別被害 異常気象別水害被害（表－10）","水害統計調査","年次",0,"2022-10-04"
"0003155570","00600590","11","水害被害 ４．異常気象別被害 主要異常気象別都道府県別水害被害（表－11－123）(平成23年以降)","水害統計調査","年次",0,"2022-10-04"
"0003155631","00600590","11","水害被害 ４．異常気象別被害 主要異常気象別都道府県別水害被害（表－11－123）(平成22年以前)","水害統計調査","年次",0,"2019-12-06"
"0003153063","00600590","12","水害被害 ５．主要水系別被害 主要水系別水害被害額（表－12）(平成23年以降)","水害統計調査","年次",0,"2022-10-04"
"0003156600","00600590","12","水害被害 ５．主要水系別被害 主要水系別水害被害額（表－12）(平成22年以前)","水害統計調査","年次",0,"2017-03-08"
"0003155571","00600590","13","水害被害 ５．主要水系別被害 主要水系別河川種類別原因別一般資産等水害被害（表－13）","水害統計調査","年次",0,"2022-10-04"
"0003153064","00600590","14","水害被害 ６．河川等種類別被害 河川等種類別水害被害額（表－14）","水害統計調査","年次",0,"2022-10-04"
"0003156853","00600590","15","水害被害 ６．河川等種類別被害　 河川等種類別都道府県別水害被害額（表－15）(平成23年以降)","水害統計調査","年次",0,"2022-10-04"
"0003156900","00600590","15","水害被害 ６．河川等種類別被害 河川等種類別都道府県別水害被害額（表－15）(平成22年以前)","水害統計調査","年次",0,"2017-03-08"
"0003153412","00600590","19","水害被害 ６．河川等種類別被害 河川等種類別市区町村別一般資産等被害額（表－19）","水害統計調査","年次",0,"2022-10-04"
"0003155647","00600590","2","水害被害 ２．都道府県別・市区町村別被害　 都道府県別水害被害（表－2）","水害統計調査","年次",0,"2022-10-04"
"0003153085","00600590","20","水害被害 ７．水害原因別被害　 水害原因別一般資産等被害額及び公益事業等被害額（表－20）","水害統計調査","年次",0,"2022-10-04"
"0003153433","00600590","25","水害被害 ７．水害原因別被害 水害原因別市区町村別一般資産等被害額（表－25）","水害統計調査","年次",0,"2022-10-04"
"0003159597","00600590","26","経年諸表 １．全国の被害 過去20年間水害被害発生水系・沿岸数等（表－26）","水害統計調査","年次",0,"2017-03-08"
"0003159760","00600590","27","経年諸表 １．全国の被害 過去20年間農地・宅地等別水害区域面積（表－27）","水害統計調査","年次",0,"2017-03-08"
"0003159780","00600590","28","経年諸表 １．全国の被害 過去20年間被災家屋棟数及び構成比（表－28）","水害統計調査","年次",0,"2017-03-08"
"0003153042","00600590","29","経年諸表 １．全国の被害　 過去20年間水害被害額（表－29）","水害統計調査","年次",0,"2019-08-09"
"0003155664","00600590","3","水害被害 ２．都道府県別・市区町村別被害　 市区町村別水害被害（表－3）","水害統計調査","年次",0,"2022-10-04"
"0003159800","00600590","30","経年諸表 １．全国の被害　 過去20年間水害区域面積1ha当たり一般資産被害額（表－30）","水害統計調査","年次",0,"2019-08-09"
"0003153001","00600590","33","経年諸表 ３．資産別等被害 過去20年間資産別一般資産被害額及び構成比（表－33）","水害統計調査","年次",0,"2017-03-08"
"0003153002","00600590","34","経年諸表 ３．資産別等被害 過去20年間施設別公共土木施設被害額（表－34）","水害統計調査","年次",0,"2017-03-08"
"0003155573","00600590","35","経年諸表 ３．資産別等被害 過去20年間公益事業等被害額及び構成比（表－35）","水害統計調査","年次",0,"2017-03-08"
"0003156332","00600590","35","経年諸表 ３．資産別等被害　 過去20年間被害種類被害額及び構成比（表－35）","水害統計調査","年次",0,"2019-08-09"
"0003157120","00600590","37","経年諸表 ５．河川等種類別被害　 過去20年間資産別河川等種類別被害額（表－37）","水害統計調査","年次",0,"2019-08-09"
"0003155665","00600590","4","水害被害 ２．都道府県別・市区町村別被害　 市区町村別水系別一般資産等水害被害（表－4）","水害統計調査","年次",0,"2022-10-04"
