"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003404481","00450397","2-1","都道府県別，保険者数，年齢階級別被保険者等数，所得（旧ただし書き方式による課税標準額）の状況（市町村・総数／市町村・一般被保険者／市町村・退職被保険者等）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404482","00450397","2-2","都道府県別，保険者数，年齢階級別被保険者等数　　－国保組合－","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405631","00450397","2-2","業種別，保険者数，年齢階級別被保険者等数　　－国保組合－","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404483","00450397","2-3","保険者の規模別，保険者数，年齢階級別被保険者等数，所得（旧ただし書き方式による課税標準額）の状況（市町村・総数／市町村・一般被保険者／市町村・退職被保険者等）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404484","00450397","2-4","保険者の規模別，保険者数，年齢階級別被保険者等数　　－国保組合－","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404485","00450397","3-1","世帯の所得階級別、保険料（税）賦課状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404494","00450397","3-10","世帯主の年齢階級別、職業別世帯数","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404704","00450397","3-11","世帯主の年齢階級別、世帯員の年齢階級別世帯員数","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404496","00450397","3-12","都道府県別、保険料（税）賦課状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404497","00450397","3-13","都道府県別、保険料（税）算定状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404498","00450397","3-14","都道府県別、世帯主の職業別世帯数（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404486","00450397","3-2","世帯の所得階級別、保険料（税）算定状況（市町村）（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404487","00450397","3-3","世帯の所得階級別、世帯主の職業別世帯数（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404488","00450397","3-4","群別、世帯主の職業別、保険料（税）賦課状況（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404489","00450397","3-5","世帯人員別、固定資産税の有無別、保険料（税）算定状況・賦課状況（全世帯／全世帯＜擬制世帯を除く＞／一般世帯／一般世帯＜擬制世帯を除く／退職世帯／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404490","00450397","3-6","被保険者の年齢階級別、被保険者数及び所得の状況（５歳階級)（全世帯／一般世帯／退職世帯）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404491","00450397","3-7","被保険者の年齢階級別、被保険者数及び世帯の所得の状況（各年齢別)（全世帯／一般世帯／退職世帯）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404492","00450397","3-8","被保険者の所得階級別、年齢階級別分布（全世帯／一般世帯／退職世帯）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404493","00450397","3-9","世帯主の年齢階級別、保険料（税）算定状況・賦課状況（全世帯＜擬制世帯を除く＞／一般世帯＜擬制世帯を除く＞／退職世帯＜擬制世帯を除く＞）","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405503","00450397","4-1","組合員の年齢階級別，保険料賦課状況","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405507","00450397","4-1","組合員の年齢階級別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405504","00450397","4-2","群別，保険料賦課状況","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405508","00450397","4-2","群別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405505","00450397","4-3","世帯人員別，保険料賦課状況","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405509","00450397","4-3","世帯人員別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405506","00450397","4-4","業種別，保険料賦課状況","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003405510","00450397","4-4","業種別，保険料賦課状況　（再掲）国保被保険者ではない組合員の世帯を除く","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404503","00450397","4-5","組合員及び被保険者の年齢階級別分布（５歳階級)","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003404504","00450397","4-6","組合員及び被保険者の年齢階級別分布（各年齢別)","国民健康保険実態調査","統計表","年度次",0,"2021-03-31"
"0003408772","00450397","9","保険者別データ（保険者票）","国民健康保険実態調査","保険者別データ","年度次",0,"2021-03-31"
